Season_End_Year,Wk,Date,Home,HomeGoals,AwayGoals,Away,FTR,B365H,B365D,B365A
2011,1,2010-08-28,Hercules,0,1,Ath Bilbao,A,2.5,3.25,2.8
2011,1,2010-08-28,Levante,1,4,Sevilla,A,3.6,3.5,2.0
2011,1,2010-08-28,Malaga,1,3,Valencia,A,2.88,3.3,2.4
2011,1,2010-08-29,Espanol,3,1,Getafe,H,2.1,3.3,3.5
2011,1,2010-08-29,La Coruna,0,0,Zaragoza,D,2.1,3.3,3.5
2011,1,2010-08-29,Mallorca,0,0,Real Madrid,D,8.0,4.75,1.36
2011,1,2010-08-29,Osasuna,0,0,Almeria,D,2.0,3.4,3.75
2011,1,2010-08-29,Santander,0,3,Barcelona,A,15.0,6.0,1.2
2011,1,2010-08-29,Sociedad,1,0,Villarreal,H,3.0,3.25,2.38
2011,1,2010-08-30,Ath Madrid,4,0,Sp Gijon,H,1.53,4.0,6.0
2011,1,2010-09-11,Valencia,1,0,Santander,H,1.44,4.33,7.0
2011,1,2010-09-11,Real Madrid,1,0,Osasuna,H,1.17,6.5,17.0
2011,1,2010-09-11,Ath Bilbao,1,2,Ath Madrid,A,3.0,3.25,2.38
2011,1,2010-09-11,Barcelona,0,2,Hercules,A,1.06,11.0,34.0
2011,1,2010-09-12,Getafe,4,1,Levante,H,1.57,3.8,6.0
2011,1,2010-09-12,Sevilla,0,0,La Coruna,D,1.5,4.0,7.0
2011,1,2010-09-12,Sp Gijon,2,0,Mallorca,H,2.4,3.3,2.9
2011,2,2010-09-12,Villarreal,4,0,Espanol,H,1.8,3.5,4.5
2011,2,2010-09-12,Zaragoza,3,5,Malaga,A,1.91,3.4,4.0
2011,2,2010-09-13,Almeria,2,2,Sociedad,D,2.2,3.25,3.3
2011,2,2010-09-18,Sp Gijon,2,2,Ath Bilbao,D,2.4,3.25,2.9
2011,2,2010-09-18,Sociedad,1,2,Real Madrid,A,8.5,4.6,1.36
2011,2,2010-09-18,Espanol,1,0,Almeria,H,2.0,3.3,3.75
2011,2,2010-09-18,Mallorca,2,0,Osasuna,H,1.91,3.4,4.0
2011,2,2010-09-19,Ath Madrid,1,2,Barcelona,A,5.0,3.75,1.67
2011,2,2010-09-19,Hercules,1,2,Valencia,A,3.5,3.2,2.15
2011,2,2010-09-19,Levante,1,2,Villarreal,A,3.75,3.3,2.0
2011,2,2010-09-19,Malaga,1,2,Sevilla,A,3.25,3.25,2.2
2011,2,2010-09-19,Santander,2,0,Zaragoza,H,2.25,3.2,3.25
2011,2,2010-09-20,La Coruna,2,2,Getafe,D,2.25,3.2,3.25
2011,2,2010-09-21,Real Madrid,3,0,Espanol,H,1.17,7.0,15.0
2011,2,2010-09-21,Ath Bilbao,3,0,Mallorca,H,1.91,3.4,4.0
2011,2,2010-09-21,Osasuna,3,1,Sociedad,H,2.1,3.25,3.6
2011,2,2010-09-22,Zaragoza,0,0,Hercules,D,1.95,3.3,4.0
2011,3,2010-09-22,Valencia,1,1,Ath Madrid,D,2.1,3.25,3.5
2011,3,2010-09-22,Almeria,0,1,Levante,A,1.75,3.5,4.75
2011,3,2010-09-22,Barcelona,1,0,Sp Gijon,H,1.14,7.0,21.0
2011,3,2010-09-23,Getafe,0,2,Malaga,A,1.8,3.4,4.75
2011,3,2010-09-23,Sevilla,1,1,Santander,D,1.5,4.0,7.0
2011,3,2010-09-23,Villarreal,1,0,La Coruna,H,1.67,3.75,5.0
2011,3,2010-09-25,Levante,0,0,Real Madrid,D,12.0,5.5,1.25
2011,3,2010-09-25,Ath Bilbao,1,3,Barcelona,A,6.0,3.8,1.57
2011,3,2010-09-25,Sp Gijon,0,2,Valencia,A,3.25,3.3,2.2
2011,3,2010-09-26,Santander,0,1,Getafe,A,2.4,3.3,2.9
2011,3,2010-09-26,La Coruna,0,2,Almeria,A,2.1,3.3,3.5
2011,3,2010-09-26,Mallorca,2,0,Sociedad,H,2.05,3.3,3.6
2011,3,2010-09-26,Espanol,1,0,Osasuna,H,2.2,3.3,3.25
2011,3,2010-09-26,Ath Madrid,1,0,Zaragoza,H,1.53,4.0,6.0
2011,3,2010-09-26,Hercules,2,0,Sevilla,H,3.5,3.3,2.1
2011,3,2010-09-27,Malaga,2,3,Villarreal,A,3.0,3.25,2.38
2011,3,2010-10-02,Sociedad,1,0,Espanol,H,2.2,3.25,3.25
2011,4,2010-10-02,Valencia,2,1,Ath Bilbao,H,1.73,3.4,5.25
2011,4,2010-10-02,Zaragoza,2,2,Sp Gijon,D,2.05,3.3,3.6
2011,4,2010-10-03,Real Madrid,6,1,La Coruna,H,1.17,7.0,15.0
2011,4,2010-10-03,Osasuna,1,1,Levante,D,1.73,3.5,5.0
2011,4,2010-10-03,Villarreal,2,0,Santander,H,1.73,3.5,5.0
2011,4,2010-10-03,Barcelona,1,1,Mallorca,D,1.17,7.0,15.0
2011,4,2010-10-03,Almeria,1,1,Malaga,D,2.2,3.25,3.25
2011,4,2010-10-03,Getafe,3,0,Hercules,H,2.05,3.3,3.6
2011,4,2010-10-03,Sevilla,3,1,Ath Madrid,H,2.1,3.3,3.5
2011,4,2010-10-16,Ath Madrid,2,0,Getafe,H,1.8,3.5,4.5
2011,4,2010-10-16,Barcelona,2,1,Valencia,H,1.4,4.5,7.5
2011,4,2010-10-16,Malaga,1,4,Real Madrid,A,8.0,4.5,1.4
2011,4,2010-10-17,Ath Bilbao,2,1,Zaragoza,H,1.8,3.5,4.5
2011,4,2010-10-17,La Coruna,0,0,Osasuna,D,2.3,3.2,3.2
2011,4,2010-10-17,Levante,2,1,Sociedad,H,2.4,3.2,3.0
2011,4,2010-10-17,Mallorca,0,1,Espanol,A,1.91,3.4,4.0
2011,4,2010-10-17,Santander,1,0,Almeria,H,2.1,3.3,3.5
2011,5,2010-10-17,Sp Gijon,2,0,Sevilla,H,3.4,3.4,2.1
2011,5,2010-10-18,Hercules,2,2,Villarreal,D,2.8,3.25,2.5
2011,5,2010-10-23,Zaragoza,0,2,Barcelona,A,11.0,5.75,1.25
2011,5,2010-10-23,Real Madrid,6,1,Santander,H,1.14,7.0,21.0
2011,5,2010-10-23,Valencia,1,2,Mallorca,A,1.57,3.75,6.0
2011,5,2010-10-24,Almeria,1,1,Hercules,D,2.2,3.25,3.25
2011,5,2010-10-24,Espanol,2,1,Levante,H,1.75,3.4,5.0
2011,5,2010-10-24,Getafe,3,0,Sp Gijon,H,1.73,3.5,5.0
2011,5,2010-10-24,Osasuna,3,0,Malaga,H,2.1,3.25,3.5
2011,5,2010-10-24,Sevilla,4,3,Ath Bilbao,H,1.7,3.6,5.0
2011,5,2010-10-24,Villarreal,2,0,Ath Madrid,H,2.3,3.25,3.1
2011,5,2010-10-25,Sociedad,3,0,La Coruna,H,2.1,3.25,3.5
2011,5,2010-10-30,Hercules,1,3,Real Madrid,A,10.0,5.0,1.3
2011,5,2010-10-30,Barcelona,5,0,Sevilla,H,1.29,5.0,11.0
2011,5,2010-10-30,Valencia,1,1,Zaragoza,D,1.4,4.33,7.5
2011,5,2010-10-31,Sp Gijon,1,1,Villarreal,D,3.5,3.3,2.1
2011,5,2010-10-31,Santander,4,1,Osasuna,H,2.5,3.3,2.75
2011,6,2010-10-31,Malaga,1,2,Sociedad,A,2.1,3.25,3.6
2011,6,2010-10-31,Ath Bilbao,3,0,Getafe,H,2.0,3.5,3.6
2011,6,2010-10-31,Ath Madrid,1,1,Almeria,D,1.5,4.33,6.0
2011,6,2010-10-31,La Coruna,3,0,Espanol,H,2.63,3.3,2.63
2011,6,2010-11-01,Mallorca,2,1,Levante,H,1.62,3.8,5.5
2011,6,2010-11-06,Espanol,1,0,Malaga,H,1.91,3.4,4.0
2011,6,2010-11-06,Sociedad,1,0,Santander,H,2.1,3.25,3.6
2011,6,2010-11-07,Villarreal,4,1,Ath Bilbao,H,1.8,3.6,4.33
2011,6,2010-11-07,Zaragoza,3,2,Mallorca,H,2.4,3.2,3.0
2011,6,2010-11-07,Real Madrid,2,0,Ath Madrid,H,1.29,5.5,9.5
2011,6,2010-11-07,Getafe,1,3,Barcelona,A,8.5,5.0,1.33
2011,6,2010-11-07,Levante,1,2,La Coruna,A,2.3,3.2,3.2
2011,6,2010-11-07,Almeria,1,1,Sp Gijon,D,2.1,3.3,3.5
2011,6,2010-11-07,Osasuna,3,0,Hercules,H,2.0,3.3,3.8
2011,6,2010-11-08,Sevilla,2,0,Valencia,H,2.2,3.4,3.2
2011,6,2010-11-13,Ath Bilbao,1,0,Almeria,H,1.67,3.75,5.0
2011,6,2010-11-13,Ath Madrid,3,0,Osasuna,H,1.62,3.75,5.5
2011,7,2010-11-13,Barcelona,3,1,Villarreal,H,1.2,6.25,13.0
2011,7,2010-11-14,Hercules,2,1,Sociedad,H,2.1,3.3,3.5
2011,7,2010-11-14,Malaga,1,0,Levante,H,1.95,3.5,3.8
2011,7,2010-11-14,Mallorca,0,0,La Coruna,D,1.8,3.5,4.5
2011,7,2010-11-14,Santander,0,0,Espanol,D,2.38,3.0,3.2
2011,7,2010-11-14,Sp Gijon,0,1,Real Madrid,A,12.0,5.5,1.25
2011,7,2010-11-14,Valencia,2,0,Getafe,H,1.62,3.75,5.5
2011,7,2010-11-14,Zaragoza,1,2,Sevilla,A,3.0,3.25,2.38
2011,7,2010-11-20,Almeria,0,8,Barcelona,A,12.0,5.5,1.25
2011,7,2010-11-20,Real Madrid,5,1,Ath Bilbao,H,1.17,7.0,15.0
2011,7,2010-11-20,Villarreal,1,1,Valencia,D,2.0,3.5,3.6
2011,7,2010-11-21,Sevilla,1,2,Mallorca,A,1.67,3.75,5.0
2011,7,2010-11-21,Osasuna,1,0,Sp Gijon,H,1.83,3.4,4.5
2011,7,2010-11-21,Sociedad,2,4,Ath Madrid,A,2.75,3.3,2.5
2011,7,2010-11-21,La Coruna,3,0,Malaga,H,2.25,3.25,3.2
2011,7,2010-11-21,Espanol,3,0,Hercules,H,1.91,3.3,4.2
2011,7,2010-11-21,Levante,3,1,Santander,H,2.38,3.25,3.0
2011,8,2010-11-22,Getafe,1,1,Zaragoza,D,1.8,3.5,4.5
2011,8,2010-11-27,Ath Madrid,2,3,Espanol,A,1.62,3.6,6.0
2011,8,2010-11-27,Sevilla,1,3,Getafe,A,1.67,3.75,5.0
2011,8,2010-11-27,Zaragoza,0,3,Villarreal,A,3.25,3.25,2.2
2011,8,2010-11-28,Sp Gijon,1,3,Sociedad,A,2.1,3.25,3.6
2011,8,2010-11-28,Santander,1,0,La Coruna,H,2.2,3.2,3.4
2011,8,2010-11-28,Valencia,2,1,Almeria,H,1.33,5.0,9.0
2011,8,2010-11-28,Hercules,3,1,Levante,H,1.83,3.5,4.33
2011,8,2010-11-28,Ath Bilbao,1,0,Osasuna,H,1.73,3.6,4.75
2011,8,2010-11-28,Mallorca,2,0,Malaga,H,1.73,3.75,4.5
2011,8,2010-11-29,Barcelona,5,0,Real Madrid,H,2.1,3.3,3.5
2011,8,2010-12-04,Osasuna,0,3,Barcelona,A,15.0,6.0,1.2
2011,8,2010-12-04,Real Madrid,2,0,Valencia,H,1.4,4.5,7.5
2011,8,2010-12-04,Levante,2,0,Ath Madrid,H,4.2,3.5,1.83
2011,8,2010-12-05,Almeria,1,1,Zaragoza,D,2.2,3.2,3.4
2011,8,2010-12-05,Espanol,1,0,Sp Gijon,H,1.62,3.75,5.5
2011,8,2010-12-05,Getafe,3,0,Mallorca,H,2.0,3.4,3.75
2011,9,2010-12-05,Malaga,4,1,Santander,H,2.0,3.4,3.75
2011,9,2010-12-05,Sociedad,2,0,Ath Bilbao,H,2.3,3.3,3.1
2011,9,2010-12-05,Villarreal,1,0,Sevilla,H,1.83,3.5,4.2
2011,9,2010-12-06,La Coruna,1,0,Hercules,H,2.2,3.2,3.4
2011,9,2010-12-11,Sevilla,1,3,Almeria,A,1.4,4.5,7.5
2011,9,2010-12-11,Getafe,1,0,Villarreal,H,2.5,3.3,2.75
2011,9,2010-12-11,Ath Madrid,2,0,La Coruna,H,1.44,4.2,7.0
2011,9,2010-12-12,Ath Bilbao,2,1,Espanol,H,1.95,3.4,3.9
2011,9,2010-12-12,Barcelona,5,0,Sociedad,H,1.1,8.5,26.0
2011,9,2010-12-12,Hercules,4,1,Malaga,H,2.1,3.4,3.4
2011,9,2010-12-12,Mallorca,0,1,Santander,A,1.73,3.5,5.0
2011,9,2010-12-12,Sp Gijon,1,1,Levante,D,1.91,3.5,3.9
2011,9,2010-12-12,Zaragoza,1,3,Real Madrid,A,12.0,5.5,1.25
2011,9,2010-12-13,Valencia,3,3,Osasuna,D,1.4,4.5,7.5
2011,9,2010-12-18,La Coruna,1,1,Sp Gijon,D,2.05,3.25,3.75
2011,9,2010-12-18,Villarreal,3,1,Mallorca,H,1.53,3.8,6.5
2011,9,2010-12-18,Sociedad,1,2,Valencia,A,3.1,3.25,2.3
2011,10,2010-12-18,Espanol,1,5,Barcelona,A,12.0,5.5,1.25
2011,10,2010-12-18,Levante,1,2,Ath Bilbao,A,2.8,3.25,2.5
2011,10,2010-12-19,Real Madrid,1,0,Sevilla,H,1.2,6.5,13.0
2011,10,2010-12-19,Almeria,2,3,Getafe,A,2.5,3.2,2.8
2011,10,2010-12-19,Malaga,0,3,Ath Madrid,A,3.25,3.5,2.1
2011,10,2010-12-19,Osasuna,0,0,Zaragoza,D,2.0,3.4,3.75
2011,10,2010-12-20,Santander,0,0,Hercules,D,1.91,3.4,4.0
2011,10,2011-01-02,Valencia,2,1,Espanol,H,1.62,3.75,5.5
2011,10,2011-01-02,Sp Gijon,1,2,Malaga,A,2.2,3.3,3.25
2011,10,2011-01-02,Barcelona,2,1,Levante,H,1.06,11.0,29.0
2011,10,2011-01-02,Ath Bilbao,1,2,La Coruna,A,1.67,3.5,5.5
2011,10,2011-01-02,Sevilla,1,0,Osasuna,H,1.62,3.75,5.5
2011,10,2011-01-03,Ath Madrid,0,0,Santander,D,1.44,4.33,7.0
2011,10,2011-01-03,Getafe,2,3,Real Madrid,A,10.0,5.25,1.29
2011,10,2011-01-03,Mallorca,3,0,Hercules,H,1.83,3.4,4.5
2011,10,2011-01-03,Villarreal,2,0,Almeria,H,1.44,4.33,7.0
2011,10,2011-01-03,Zaragoza,2,1,Sociedad,H,2.2,3.4,3.2
2011,11,2011-01-08,Sociedad,2,3,Sevilla,A,2.8,3.25,2.5
2011,11,2011-01-08,Malaga,1,1,Ath Bilbao,D,2.25,3.4,3.1
2011,11,2011-01-08,La Coruna,0,4,Barcelona,A,13.0,6.5,1.2
2011,11,2011-01-09,Espanol,4,0,Zaragoza,H,1.73,3.6,4.75
2011,11,2011-01-09,Levante,0,1,Valencia,A,4.33,3.4,1.85
2011,11,2011-01-09,Mallorca,4,1,Almeria,H,1.73,3.4,4.5
2011,11,2011-01-09,Osasuna,0,0,Getafe,D,2.25,3.25,3.2
2011,11,2011-01-09,Real Madrid,4,2,Villarreal,H,1.29,5.5,10.0
2011,11,2011-01-09,Santander,1,1,Sp Gijon,D,1.91,3.4,4.0
2011,11,2011-01-10,Hercules,4,1,Ath Madrid,H,2.9,3.25,2.4
2011,11,2011-01-15,Villarreal,4,2,Osasuna,H,1.53,3.8,6.5
2011,11,2011-01-15,Sp Gijon,2,0,Hercules,H,2.2,3.3,3.25
2011,11,2011-01-15,Zaragoza,1,0,Levante,H,1.91,3.4,4.0
2011,11,2011-01-15,Getafe,0,4,Sociedad,A,1.8,3.25,5.0
2011,11,2011-01-15,Ath Bilbao,2,1,Santander,H,1.67,3.6,5.25
2011,11,2011-01-15,Sevilla,1,2,Espanol,A,1.73,3.5,5.0
2011,11,2011-01-16,Valencia,2,0,La Coruna,H,1.44,4.2,7.5
2011,12,2011-01-16,Almeria,1,1,Real Madrid,D,10.0,6.0,1.25
2011,12,2011-01-16,Barcelona,4,1,Malaga,H,1.08,10.0,23.0
2011,12,2011-01-17,Ath Madrid,3,0,Mallorca,H,1.83,3.5,4.33
2011,12,2011-01-22,Barcelona,3,0,Santander,H,1.07,11.0,23.0
2011,12,2011-01-22,Sevilla,4,1,Levante,H,1.4,4.5,7.5
2011,12,2011-01-22,Valencia,4,3,Malaga,H,1.44,4.33,7.0
2011,12,2011-01-23,Almeria,3,2,Osasuna,H,2.2,3.2,3.4
2011,12,2011-01-23,Getafe,1,3,Espanol,A,2.1,3.3,3.5
2011,12,2011-01-23,Real Madrid,1,0,Mallorca,H,1.17,7.0,15.0
2011,12,2011-01-23,Sp Gijon,1,0,Ath Madrid,H,2.9,3.3,2.38
2011,12,2011-01-23,Villarreal,2,1,Sociedad,H,1.5,4.1,6.5
2011,12,2011-01-23,Zaragoza,1,0,La Coruna,H,2.0,3.4,3.75
2011,12,2011-01-24,Ath Bilbao,3,0,Hercules,H,1.73,3.6,4.75
2011,12,2011-01-29,Sociedad,2,0,Almeria,H,2.0,3.4,3.75
2011,12,2011-01-29,Mallorca,0,4,Sp Gijon,A,1.8,3.25,5.0
2011,12,2011-01-29,Malaga,1,2,Zaragoza,A,1.83,3.5,4.33
2011,12,2011-01-29,Hercules,0,3,Barcelona,A,15.0,7.0,1.17
2011,13,2011-01-29,La Coruna,3,3,Sevilla,D,3.5,3.3,2.1
2011,13,2011-01-29,Levante,2,0,Getafe,H,2.8,3.25,2.5
2011,13,2011-01-30,Ath Madrid,0,2,Ath Bilbao,A,1.83,3.5,4.33
2011,13,2011-01-30,Espanol,0,1,Villarreal,A,2.5,3.25,2.8
2011,13,2011-01-30,Osasuna,1,0,Real Madrid,H,9.0,5.0,1.33
2011,13,2011-01-31,Santander,1,1,Valencia,D,3.5,3.3,2.1
2011,13,2011-02-05,Villarreal,0,1,Levante,A,1.25,5.25,13.0
2011,13,2011-02-05,Zaragoza,1,1,Santander,D,2.0,3.3,3.75
2011,13,2011-02-05,Osasuna,1,1,Mallorca,D,2.1,3.3,3.5
2011,13,2011-02-05,Ath Bilbao,3,0,Sp Gijon,H,1.67,3.5,5.5
2011,13,2011-02-05,Barcelona,3,0,Ath Madrid,H,1.14,7.5,17.0
2011,13,2011-02-05,Almeria,3,2,Espanol,H,2.5,3.3,2.75
2011,13,2011-02-05,Getafe,4,1,La Coruna,H,1.83,3.5,4.33
2011,13,2011-02-06,Real Madrid,4,1,Sociedad,H,1.17,6.5,19.0
2011,13,2011-02-06,Sevilla,0,0,Malaga,D,1.53,4.0,6.0
2011,13,2011-02-06,Valencia,2,0,Hercules,H,1.44,4.2,7.5
2011,13,2011-02-12,Ath Madrid,1,2,Valencia,A,2.1,3.4,3.4
2011,14,2011-02-12,Santander,3,2,Sevilla,H,3.0,3.4,2.3
2011,14,2011-02-12,Sp Gijon,1,1,Barcelona,D,15.0,8.0,1.14
2011,14,2011-02-13,Sociedad,1,0,Osasuna,H,2.1,3.25,3.6
2011,14,2011-02-13,Malaga,2,2,Getafe,D,2.1,3.4,3.4
2011,14,2011-02-13,Levante,1,0,Almeria,H,2.3,3.3,3.1
2011,14,2011-02-13,Hercules,2,1,Zaragoza,H,2.0,3.4,3.75
2011,14,2011-02-13,Espanol,0,1,Real Madrid,A,7.0,4.33,1.44
2011,14,2011-02-13,La Coruna,1,0,Villarreal,H,3.5,3.3,2.1
2011,14,2011-02-14,Mallorca,1,0,Ath Bilbao,H,2.1,3.4,3.4
2011,14,2011-02-19,Real Madrid,2,0,Levante,H,1.14,7.5,17.0
2011,14,2011-02-19,Valencia,0,0,Sp Gijon,D,1.44,4.33,7.0
2011,14,2011-02-19,Zaragoza,0,1,Ath Madrid,A,2.88,3.3,2.4
2011,14,2011-02-20,Sevilla,1,0,Hercules,H,1.57,3.8,6.0
2011,14,2011-02-20,Villarreal,1,1,Malaga,D,1.5,4.1,6.5
2011,14,2011-02-20,Osasuna,4,0,Espanol,H,2.2,3.3,3.25
2011,14,2011-02-20,Barcelona,2,1,Ath Bilbao,H,1.13,7.5,21.0
2011,14,2011-02-20,Getafe,0,1,Santander,A,1.8,3.5,4.5
2011,15,2011-02-20,Almeria,1,1,La Coruna,D,2.05,3.3,3.6
2011,15,2011-02-21,Sociedad,1,0,Mallorca,H,2.05,3.3,3.6
2011,15,2011-02-26,Ath Madrid,2,2,Sevilla,D,2.1,3.4,3.4
2011,15,2011-02-26,Espanol,4,1,Sociedad,H,1.95,3.3,4.0
2011,15,2011-02-26,La Coruna,0,0,Real Madrid,D,7.5,4.5,1.4
2011,15,2011-02-26,Mallorca,0,3,Barcelona,A,8.5,5.0,1.33
2011,15,2011-02-26,Sp Gijon,0,0,Zaragoza,D,1.91,3.4,4.0
2011,15,2011-02-27,Santander,2,2,Villarreal,D,2.8,3.25,2.5
2011,15,2011-02-27,Levante,2,1,Osasuna,H,2.4,3.2,3.0
2011,15,2011-02-27,Ath Bilbao,1,2,Valencia,A,2.3,3.3,3.1
2011,15,2011-02-27,Hercules,0,0,Getafe,D,2.3,3.3,3.1
2011,15,2011-02-28,Malaga,3,1,Almeria,H,1.85,3.4,4.33
2011,15,2011-03-01,Espanol,1,2,Mallorca,A,2.1,3.3,3.5
2011,15,2011-03-01,Sevilla,3,0,Sp Gijon,H,1.57,4.0,5.5
2011,15,2011-03-02,Getafe,1,1,Ath Madrid,D,2.7,3.25,2.6
2011,15,2011-03-02,Osasuna,0,0,La Coruna,D,1.95,3.3,4.0
2011,15,2011-03-02,Sociedad,1,1,Levante,D,1.91,3.4,4.0
2011,16,2011-03-02,Valencia,0,1,Barcelona,A,5.5,4.0,1.57
2011,16,2011-03-02,Villarreal,1,0,Hercules,H,1.5,4.0,7.0
2011,16,2011-03-02,Zaragoza,2,1,Ath Bilbao,H,2.6,3.25,2.7
2011,16,2011-03-03,Real Madrid,7,0,Malaga,H,1.14,7.5,17.0
2011,16,2011-03-03,Almeria,1,1,Santander,D,2.38,3.25,3.0
2011,16,2011-03-05,Ath Madrid,3,1,Villarreal,H,2.1,3.4,3.4
2011,16,2011-03-05,Barcelona,1,0,Zaragoza,H,1.1,9.0,21.0
2011,16,2011-03-05,Mallorca,1,2,Valencia,A,2.7,3.2,2.6
2011,16,2011-03-06,Ath Bilbao,2,0,Sevilla,H,2.4,3.3,2.9
2011,16,2011-03-06,Hercules,1,2,Almeria,A,2.0,3.4,3.75
2011,16,2011-03-06,Levante,1,0,Espanol,H,2.38,3.2,3.0
2011,16,2011-03-06,Malaga,0,1,Osasuna,A,2.0,3.3,3.75
2011,16,2011-03-06,Santander,1,3,Real Madrid,A,8.0,4.75,1.36
2011,16,2011-03-06,Sp Gijon,2,0,Getafe,H,2.3,3.25,3.1
2011,16,2011-03-07,La Coruna,2,1,Sociedad,H,2.2,3.25,3.25
2011,16,2011-03-12,Almeria,2,2,Ath Madrid,D,3.25,3.4,2.15
2011,16,2011-03-12,Real Madrid,2,0,Hercules,H,1.14,7.5,17.0
2011,17,2011-03-12,Zaragoza,4,0,Valencia,H,2.9,3.25,2.4
2011,17,2011-03-13,Espanol,2,0,La Coruna,H,2.0,3.3,3.8
2011,17,2011-03-13,Levante,1,1,Mallorca,D,2.25,3.2,3.25
2011,17,2011-03-13,Osasuna,3,1,Santander,H,2.0,3.3,3.8
2011,17,2011-03-13,Sevilla,1,1,Barcelona,D,7.5,4.5,1.4
2011,17,2011-03-13,Sociedad,0,2,Malaga,A,2.0,3.4,3.75
2011,17,2011-03-13,Villarreal,1,1,Sp Gijon,D,1.6,3.8,5.75
2011,17,2011-03-14,Getafe,2,2,Ath Bilbao,D,2.3,3.25,2.8
2011,17,2011-03-19,Mallorca,1,0,Zaragoza,H,1.95,3.4,3.8
2011,17,2011-03-19,Ath Madrid,1,2,Real Madrid,A,5.25,4.0,1.62
2011,17,2011-03-19,Barcelona,2,1,Getafe,H,1.13,8.5,17.0
2011,17,2011-03-20,Ath Bilbao,0,1,Villarreal,A,2.3,3.4,3.0
2011,17,2011-03-20,Hercules,0,4,Osasuna,A,2.15,3.25,3.4
2011,17,2011-03-20,La Coruna,0,1,Levante,A,2.1,3.4,3.4
2011,17,2011-03-20,Malaga,2,0,Espanol,H,2.0,3.4,3.75
2011,17,2011-03-20,Santander,2,1,Sociedad,H,2.0,3.5,3.6
2011,17,2011-03-20,Sp Gijon,1,0,Almeria,H,1.91,3.4,4.0
2011,18,2011-03-20,Valencia,0,1,Sevilla,A,1.95,3.5,3.7
2011,18,2011-04-02,Getafe,2,4,Valencia,A,2.8,3.25,2.5
2011,18,2011-04-02,Real Madrid,0,1,Sp Gijon,A,1.14,7.5,17.0
2011,18,2011-04-02,Villarreal,0,1,Barcelona,A,5.5,3.8,1.62
2011,18,2011-04-03,Sociedad,1,3,Hercules,A,1.83,3.5,4.33
2011,18,2011-04-03,Sevilla,3,1,Zaragoza,H,1.53,4.0,6.0
2011,18,2011-04-03,Osasuna,2,3,Ath Madrid,A,2.5,3.25,2.8
2011,18,2011-04-03,Espanol,1,2,Santander,A,1.91,3.4,4.0
2011,18,2011-04-03,La Coruna,2,1,Mallorca,H,2.3,3.2,3.1
2011,18,2011-04-03,Levante,3,1,Malaga,H,2.3,3.25,3.1
2011,18,2011-04-04,Almeria,1,3,Ath Bilbao,A,2.9,3.3,2.4
2011,18,2011-04-09,Ath Bilbao,0,3,Real Madrid,A,4.5,3.75,1.73
2011,18,2011-04-09,Barcelona,3,1,Almeria,H,1.11,8.5,21.0
2011,18,2011-04-09,Mallorca,2,2,Sevilla,D,2.6,3.2,2.75
2011,18,2011-04-10,Sp Gijon,1,0,Osasuna,H,2.0,3.4,3.75
2011,18,2011-04-10,Valencia,5,0,Villarreal,H,1.91,3.4,4.0
2011,18,2011-04-10,Santander,1,1,Levante,D,1.91,3.4,4.0
2011,19,2011-04-10,Ath Madrid,3,0,Sociedad,H,1.53,4.0,6.0
2011,19,2011-04-10,Hercules,0,0,Espanol,D,2.1,3.25,3.6
2011,19,2011-04-10,Malaga,0,0,La Coruna,D,1.75,3.5,4.75
2011,19,2011-04-11,Zaragoza,2,1,Getafe,H,2.1,3.3,3.5
2011,19,2011-04-16,Almeria,0,3,Valencia,A,3.8,3.4,2.0
2011,19,2011-04-16,Getafe,1,0,Sevilla,H,2.88,3.3,2.4
2011,19,2011-04-16,Malaga,3,0,Mallorca,H,1.91,3.4,4.0
2011,19,2011-04-16,Real Madrid,1,1,Barcelona,D,2.75,3.6,2.38
2011,19,2011-04-17,Sociedad,2,1,Sp Gijon,H,2.1,3.25,3.5
2011,19,2011-04-17,Osasuna,1,2,Ath Bilbao,A,2.4,3.25,2.9
2011,19,2011-04-17,La Coruna,2,0,Santander,H,2.1,3.25,3.5
2011,19,2011-04-17,Espanol,2,2,Ath Madrid,D,2.7,3.25,2.6
2011,19,2011-04-17,Levante,2,1,Hercules,H,2.1,3.25,3.5
2011,19,2011-04-18,Villarreal,1,0,Zaragoza,H,1.57,4.0,5.5
2011,19,2011-04-23,Ath Bilbao,2,1,Sociedad,H,1.62,3.75,5.5
2011,19,2011-04-23,Barcelona,2,0,Osasuna,H,1.2,6.0,15.0
2011,19,2011-04-23,Valencia,3,6,Real Madrid,A,2.38,3.5,2.8
2011,20,2011-04-24,Sevilla,3,2,Villarreal,H,1.95,3.5,3.75
2011,20,2011-04-24,Sp Gijon,1,0,Espanol,H,2.0,3.4,3.75
2011,20,2011-04-24,Santander,1,2,Malaga,A,2.3,3.3,3.1
2011,20,2011-04-24,Hercules,1,0,La Coruna,H,2.0,3.4,3.75
2011,20,2011-04-24,Ath Madrid,4,1,Levante,H,1.44,4.5,6.5
2011,20,2011-04-24,Mallorca,2,0,Getafe,H,2.0,3.4,3.75
2011,20,2011-04-25,Zaragoza,1,0,Almeria,H,1.8,3.5,4.5
2011,20,2011-04-30,La Coruna,0,1,Ath Madrid,A,3.3,3.4,2.15
2011,20,2011-04-30,Real Madrid,2,3,Zaragoza,A,1.3,5.5,9.0
