Season_End_Year,Wk,Date,Home,HomeGoals,AwayGoals,Away,FTR,B365H,B365D,B365A
2013,10,2012-12-16,Hoffenheim,1,3,Dortmund,A,7.0,4.33,1.44
2013,10,2012-12-16,Werder Bremen,1,1,Nurnberg,D,1.83,4.0,3.75
2013,10,2013-01-18,Schalke 04,5,4,Hannover,H,1.67,3.8,5.0
2013,10,2013-01-19,Wolfsburg,2,0,Stuttgart,H,2.1,3.5,3.3
2013,10,2013-01-19,Werder Bremen,0,5,Dortmund,A,5.0,3.75,1.67
2013,10,2013-01-19,Mainz,0,0,Freiburg,D,2.2,3.25,3.3
2013,10,2013-01-19,Leverkusen,3,1,Ein Frankfurt,H,1.67,4.0,4.75
2013,10,2013-01-19,Hoffenheim,0,0,M'gladbach,D,2.38,3.4,2.9
2013,10,2013-01-19,Bayern Munich,2,0,Greuther Furth,H,1.1,10.0,19.0
2013,11,2013-01-20,Fortuna Dusseldorf,2,3,Augsburg,A,2.3,3.3,3.1
2013,11,2013-01-20,Nurnberg,1,1,Hamburg,D,2.3,3.2,3.2
2013,11,2013-01-25,Dortmund,3,0,Nurnberg,H,1.18,6.5,15.0
2013,11,2013-01-26,M'gladbach,2,1,Fortuna Dusseldorf,H,1.62,3.8,5.5
2013,11,2013-01-26,Hannover,2,1,Wolfsburg,H,2.1,3.5,3.3
2013,11,2013-01-26,Greuther Furth,0,3,Mainz,A,3.1,3.3,2.3
2013,11,2013-01-26,Freiburg,0,0,Leverkusen,D,2.75,3.3,2.5
2013,11,2013-01-26,Ein Frankfurt,2,1,Hoffenheim,H,1.95,3.6,3.6
2013,11,2013-01-26,Augsburg,0,0,Schalke 04,D,3.6,3.5,2.0
2013,11,2013-01-27,Hamburg,3,2,Werder Bremen,H,2.38,3.5,2.8
2013,11,2013-01-27,Stuttgart,0,2,Bayern Munich,A,8.0,4.5,1.4
2013,11,2013-02-01,Werder Bremen,2,0,Hannover,H,1.85,3.8,3.8
2013,11,2013-02-02,Fortuna Dusseldorf,3,1,Stuttgart,H,3.2,3.25,2.25
2013,11,2013-02-02,Hamburg,0,2,Ein Frankfurt,A,2.3,3.4,3.0
2013,11,2013-02-02,Hoffenheim,2,1,Freiburg,H,2.5,3.3,2.75
2013,11,2013-02-02,Mainz,0,3,Bayern Munich,A,8.0,4.5,1.4
2013,12,2013-02-02,Schalke 04,1,2,Greuther Furth,A,1.33,5.0,9.0
2013,12,2013-02-02,Wolfsburg,1,1,Augsburg,D,1.83,3.5,4.33
2013,12,2013-02-03,Leverkusen,2,3,Dortmund,A,3.3,3.5,2.1
2013,12,2013-02-03,Nurnberg,2,1,M'gladbach,H,2.4,3.2,3.0
2013,12,2013-02-09,Stuttgart,1,4,Werder Bremen,A,2.25,3.5,3.0
2013,12,2013-02-09,Hannover,1,0,Hoffenheim,H,2.2,3.4,3.2
2013,12,2013-02-09,Greuther Furth,0,1,Wolfsburg,A,2.88,3.3,2.4
2013,12,2013-02-09,M'gladbach,3,3,Leverkusen,D,3.1,3.4,2.25
2013,12,2013-02-09,Dortmund,1,4,Hamburg,A,1.25,6.0,10.0
2013,12,2013-02-09,Bayern Munich,4,0,Schalke 04,H,1.25,5.5,12.0
2013,12,2013-02-09,Ein Frankfurt,0,0,Nurnberg,D,1.83,3.5,4.33
2013,12,2013-02-10,Augsburg,1,1,Mainz,D,2.6,3.2,2.75
2013,12,2013-02-10,Freiburg,1,0,Fortuna Dusseldorf,H,1.62,3.75,5.5
2013,12,2013-02-15,Wolfsburg,0,2,Bayern Munich,A,7.0,4.75,1.4
2013,12,2013-02-16,Werder Bremen,2,3,Freiburg,A,2.0,3.5,3.6
2013,12,2013-02-16,Mainz,2,2,Schalke 04,D,2.25,3.4,3.1
2013,13,2013-02-16,Leverkusen,2,1,Augsburg,H,1.5,4.1,6.5
2013,13,2013-02-16,Hamburg,1,0,M'gladbach,H,1.91,3.5,4.0
2013,13,2013-02-16,Dortmund,3,0,Ein Frankfurt,H,1.4,4.75,7.5
2013,13,2013-02-16,Fortuna Dusseldorf,1,0,Greuther Furth,H,2.3,3.2,3.2
2013,13,2013-02-17,Hoffenheim,0,1,Stuttgart,A,2.25,3.4,3.1
2013,13,2013-02-17,Nurnberg,2,2,Hannover,D,2.0,3.4,3.75
2013,13,2013-02-22,Freiburg,0,0,Ein Frankfurt,D,2.05,3.4,3.5
2013,13,2013-02-23,Stuttgart,1,1,Nurnberg,D,2.1,3.4,3.4
2013,13,2013-02-23,Mainz,1,1,Wolfsburg,D,2.0,3.4,3.75
2013,13,2013-02-23,Schalke 04,2,1,Fortuna Dusseldorf,H,1.44,4.33,7.0
2013,13,2013-02-23,Bayern Munich,6,1,Werder Bremen,H,1.17,7.0,15.0
2013,13,2013-02-23,Augsburg,2,1,Hoffenheim,H,2.1,3.2,3.6
2013,13,2013-02-23,Hannover,5,1,Hamburg,H,2.5,3.4,2.7
2013,13,2013-02-24,Greuther Furth,0,0,Leverkusen,D,4.75,3.6,1.75
2013,13,2013-02-24,M'gladbach,1,1,Dortmund,D,5.0,4.0,1.62
2013,13,2013-03-01,Ein Frankfurt,0,1,M'gladbach,A,2.0,3.4,3.75
2013,14,2013-03-02,Wolfsburg,1,4,Schalke 04,A,2.6,3.3,2.63
2013,14,2013-03-02,Nurnberg,1,1,Freiburg,D,2.6,3.25,2.75
2013,14,2013-03-02,Werder Bremen,0,1,Augsburg,A,1.83,3.75,4.0
2013,14,2013-03-02,Hamburg,1,1,Greuther Furth,D,1.62,3.75,5.5
2013,14,2013-03-02,Dortmund,3,1,Hannover,H,1.3,5.25,9.5
2013,14,2013-03-02,Leverkusen,2,1,Stuttgart,H,1.53,4.33,5.5
2013,14,2013-03-03,Fortuna Dusseldorf,1,1,Mainz,D,3.0,3.2,2.4
2013,14,2013-03-03,Hoffenheim,0,1,Bayern Munich,A,12.0,5.5,1.25
2013,14,2013-03-08,Augsburg,1,2,Nurnberg,A,2.1,3.3,3.5
2013,14,2013-03-09,M'gladbach,1,1,Werder Bremen,D,2.2,3.4,3.2
2013,14,2013-03-09,Bayern Munich,3,2,Fortuna Dusseldorf,H,1.1,9.0,21.0
2013,14,2013-03-09,Freiburg,2,5,Wolfsburg,A,1.91,3.5,4.0
2013,14,2013-03-09,Greuther Furth,0,3,Hoffenheim,A,2.5,3.3,2.75
2013,14,2013-03-09,Mainz,1,0,Leverkusen,H,3.1,3.3,2.3
2013,14,2013-03-09,Schalke 04,2,1,Dortmund,H,3.5,3.6,2.0
2013,14,2013-03-10,Stuttgart,0,1,Hamburg,A,2.25,3.4,3.1
2013,15,2013-03-10,Hannover,0,0,Ein Frankfurt,D,2.3,3.5,2.9
2013,15,2013-03-15,Wolfsburg,1,1,Fortuna Dusseldorf,D,1.8,3.5,4.5
2013,15,2013-03-16,Dortmund,5,1,Freiburg,H,1.36,4.75,8.5
2013,15,2013-03-16,Hamburg,0,1,Augsburg,A,1.91,3.5,4.0
2013,15,2013-03-16,Hoffenheim,0,0,Mainz,D,2.5,3.3,2.8
2013,15,2013-03-16,Leverkusen,1,2,Bayern Munich,A,4.2,3.75,1.8
2013,15,2013-03-16,Nurnberg,3,0,Schalke 04,H,3.1,3.4,2.25
2013,15,2013-03-16,Werder Bremen,2,2,Greuther Furth,D,1.5,4.33,6.0
2013,15,2013-03-17,M'gladbach,1,0,Hannover,H,2.0,3.4,3.75
2013,15,2013-03-17,Ein Frankfurt,1,2,Stuttgart,A,2.0,3.5,3.6
2013,15,2013-03-30,Augsburg,0,2,Hannover,A,2.0,3.4,3.75
2013,15,2013-03-30,Bayern Munich,9,2,Hamburg,H,1.3,5.5,9.0
2013,15,2013-03-30,Fortuna Dusseldorf,1,4,Leverkusen,A,4.33,3.6,1.8
2013,15,2013-03-30,Freiburg,2,0,M'gladbach,H,2.0,3.4,3.75
2013,15,2013-03-30,Mainz,1,1,Werder Bremen,D,2.05,3.5,3.5
2013,15,2013-03-30,Stuttgart,1,2,Dortmund,A,3.8,3.6,1.91
2013,16,2013-03-30,Schalke 04,3,0,Hoffenheim,H,1.57,4.1,5.5
2013,16,2013-03-31,Wolfsburg,2,2,Nurnberg,D,2.0,3.5,3.6
2013,16,2013-03-31,Greuther Furth,2,3,Ein Frankfurt,A,3.25,3.25,2.25
2013,16,2013-04-05,Hoffenheim,3,0,Fortuna Dusseldorf,H,2.0,3.4,3.75
2013,16,2013-04-06,Dortmund,4,2,Augsburg,H,1.3,5.5,9.0
2013,16,2013-04-06,Ein Frankfurt,0,1,Bayern Munich,A,6.0,4.0,1.53
2013,16,2013-04-06,Hamburg,0,1,Freiburg,A,2.3,3.3,3.1
2013,16,2013-04-06,Leverkusen,1,1,Wolfsburg,D,1.5,4.33,6.0
2013,16,2013-04-06,M'gladbach,1,0,Greuther Furth,H,1.62,3.75,5.5
2013,16,2013-04-06,Werder Bremen,0,2,Schalke 04,A,2.6,3.4,2.6
2013,16,2013-04-07,Hannover,0,0,Stuttgart,D,2.3,3.3,3.1
2013,16,2013-04-07,Nurnberg,2,1,Mainz,H,2.4,3.2,3.0
2013,16,2013-04-12,Freiburg,3,1,Hannover,H,1.7,3.6,5.0
2013,16,2013-04-13,Mainz,1,2,Hamburg,A,2.05,3.4,3.6
2013,16,2013-04-13,Greuther Furth,1,6,Dortmund,A,7.5,4.75,1.4
2013,16,2013-04-13,Schalke 04,2,2,Leverkusen,D,2.25,3.4,3.1
2013,17,2013-04-13,Bayern Munich,4,0,Nurnberg,H,1.22,6.0,13.0
2013,17,2013-04-13,Fortuna Dusseldorf,2,2,Werder Bremen,D,2.8,3.3,2.5
2013,17,2013-04-13,Wolfsburg,2,2,Hoffenheim,D,2.2,3.3,3.3
2013,17,2013-04-14,Stuttgart,2,0,M'gladbach,H,2.2,3.3,3.3
2013,17,2013-04-14,Augsburg,2,0,Ein Frankfurt,H,2.38,3.25,3.0
2013,17,2013-04-19,M'gladbach,1,0,Augsburg,H,2.3,3.2,3.1
2013,17,2013-04-20,Dortmund,2,0,Mainz,H,1.44,4.5,6.5
2013,17,2013-04-20,Ein Frankfurt,1,0,Schalke 04,H,3.0,3.4,2.3
2013,17,2013-04-20,Hamburg,2,1,Fortuna Dusseldorf,H,1.83,3.5,4.33
2013,17,2013-04-20,Hannover,1,6,Bayern Munich,A,5.5,4.0,1.57
2013,17,2013-04-20,Leverkusen,5,0,Hoffenheim,H,1.44,4.5,6.5
2013,17,2013-04-20,Werder Bremen,0,3,Wolfsburg,A,2.0,3.6,3.5
2013,17,2013-04-21,Nurnberg,0,1,Greuther Furth,A,1.75,3.5,4.75
2013,17,2013-04-21,Stuttgart,2,1,Freiburg,H,2.3,3.4,3.0
2013,17,2013-04-26,Greuther Furth,2,3,Hannover,A,2.3,3.4,3.0
2013,17,2013-04-27,Leverkusen,1,0,Werder Bremen,H,1.4,4.75,7.0
2013,18,2013-04-27,Wolfsburg,3,1,M'gladbach,H,2.1,3.4,3.4
2013,18,2013-04-27,Hoffenheim,2,1,Nurnberg,H,2.0,3.4,3.75
2013,18,2013-04-27,Bayern Munich,1,0,Freiburg,H,1.22,6.0,12.0
2013,18,2013-04-27,Augsburg,3,0,Stuttgart,H,2.25,3.25,3.25
2013,18,2013-04-27,Fortuna Dusseldorf,1,2,Dortmund,A,4.75,4.0,1.67
2013,18,2013-04-28,Mainz,0,0,Ein Frankfurt,D,2.05,3.4,3.5
2013,18,2013-04-28,Schalke 04,4,1,Hamburg,H,1.57,4.1,5.5
2013,18,2013-05-03,M'gladbach,0,1,Schalke 04,A,3.5,3.4,2.05
2013,18,2013-05-04,Dortmund,1,1,Bayern Munich,D,3.1,3.4,2.25
2013,18,2013-05-04,Ein Frankfurt,3,1,Fortuna Dusseldorf,H,1.8,3.5,4.5
2013,18,2013-05-04,Hannover,2,2,Mainz,D,2.38,3.4,2.9
2013,18,2013-05-04,Nurnberg,0,2,Leverkusen,A,3.75,3.6,1.91
2013,18,2013-05-04,Stuttgart,0,2,Greuther Furth,A,1.67,3.75,5.0
2013,18,2013-05-04,Werder Bremen,2,2,Hoffenheim,D,2.1,3.6,3.2
2013,18,2013-05-05,Hamburg,1,1,Wolfsburg,D,2.2,3.4,3.2
2013,18,2013-05-05,Freiburg,2,0,Augsburg,H,1.91,3.4,4.0
2013,19,2013-05-11,Schalke 04,1,2,Stuttgart,A,1.36,4.75,8.5
2013,19,2013-05-11,Mainz,2,4,M'gladbach,A,2.2,3.3,3.3
2013,19,2013-05-11,Werder Bremen,1,1,Ein Frankfurt,D,2.2,3.6,3.0
2013,19,2013-05-11,Leverkusen,3,1,Hannover,H,1.3,5.5,9.0
2013,19,2013-05-11,Wolfsburg,3,3,Dortmund,D,4.0,3.6,1.85
2013,19,2013-05-11,Greuther Furth,1,2,Freiburg,A,4.5,3.75,1.75
2013,19,2013-05-11,Fortuna Dusseldorf,1,2,Nurnberg,A,1.85,3.5,4.2
2013,19,2013-05-11,Bayern Munich,3,0,Augsburg,H,1.2,6.5,13.0
2013,19,2013-05-11,Hoffenheim,1,4,Hamburg,A,1.83,3.75,4.0
2013,19,2013-05-18,M'gladbach,3,4,Bayern Munich,A,7.0,4.33,1.44
2013,19,2013-05-18,Hannover,3,0,Fortuna Dusseldorf,H,2.3,3.6,2.8
2013,19,2013-05-18,Nurnberg,3,2,Werder Bremen,H,2.5,3.6,2.6
2013,19,2013-05-18,Stuttgart,2,2,Mainz,D,2.05,3.6,3.3
2013,19,2013-05-18,Hamburg,0,1,Leverkusen,A,3.0,4.0,2.1
2013,19,2013-05-18,Ein Frankfurt,2,2,Wolfsburg,D,2.0,3.6,3.5
2013,19,2013-05-18,Augsburg,3,1,Greuther Furth,H,1.5,4.33,6.0
2013,20,2013-05-18,Freiburg,1,2,Schalke 04,A,2.75,3.5,2.4
2013,20,2013-05-18,Dortmund,1,2,Hoffenheim,A,1.33,5.0,8.5
2014,1,2013-08-09,Bayern Munich,3,1,M'gladbach,H,1.13,8.5,19.0
2014,1,2013-08-10,Augsburg,0,4,Dortmund,A,7.0,4.33,1.44
2014,1,2013-08-10,Braunschweig,0,1,Werder Bremen,A,2.7,3.4,2.5
2014,1,2013-08-10,Hannover,2,0,Wolfsburg,H,2.6,3.4,2.6
2014,1,2013-08-10,Hertha,6,1,Ein Frankfurt,H,2.2,3.4,3.2
2014,1,2013-08-10,Hoffenheim,2,2,Nurnberg,D,2.1,3.3,3.5
2014,1,2013-08-10,Leverkusen,3,1,Freiburg,H,1.44,4.5,6.5
2014,1,2013-08-11,Schalke 04,3,3,Hamburg,D,1.44,4.33,7.0
2014,1,2013-08-11,Mainz,3,2,Stuttgart,H,2.4,3.4,2.8
2014,1,2013-08-17,Ein Frankfurt,0,1,Bayern Munich,A,10.0,5.25,1.29
2014,1,2013-08-17,Freiburg,1,2,Mainz,A,2.25,3.4,3.1
2014,1,2013-08-17,Hamburg,1,5,Hoffenheim,A,2.0,3.6,3.5
2014,1,2013-08-17,M'gladbach,3,0,Hannover,H,1.83,3.5,4.33
2014,1,2013-08-17,Stuttgart,0,1,Leverkusen,A,3.5,3.25,2.1
2014,1,2013-08-17,Werder Bremen,1,0,Augsburg,H,1.91,3.5,4.0
2014,1,2013-08-17,Wolfsburg,4,0,Schalke 04,H,2.88,3.3,2.4
2014,2,2013-08-18,Nurnberg,2,2,Hertha,D,2.3,3.4,3.0
2014,2,2013-08-18,Dortmund,2,1,Braunschweig,H,1.17,7.5,13.0
2014,2,2013-08-23,Dortmund,1,0,Werder Bremen,H,1.2,6.5,13.0
2014,2,2013-08-24,Bayern Munich,2,0,Nurnberg,H,1.1,9.0,26.0
2014,2,2013-08-24,Hannover,2,1,Schalke 04,H,2.63,3.4,2.6
2014,2,2013-08-24,Hertha,1,0,Hamburg,H,1.91,3.6,3.8
2014,2,2013-08-24,Hoffenheim,3,3,Freiburg,D,1.75,3.75,4.5
2014,2,2013-08-24,Leverkusen,4,2,M'gladbach,H,1.67,3.8,5.0
2014,2,2013-08-24,Mainz,2,0,Wolfsburg,H,2.63,3.4,2.6
2014,2,2013-08-25,Augsburg,2,1,Stuttgart,H,2.3,3.4,3.0
2014,2,2013-08-25,Braunschweig,0,2,Ein Frankfurt,A,2.7,3.4,2.5
2014,2,2013-08-27,Freiburg,1,1,Bayern Munich,D,13.0,5.5,1.25
2014,2,2013-08-31,Hamburg,4,0,Braunschweig,H,1.75,3.75,4.5
2014,2,2013-08-31,Hannover,4,1,Mainz,H,2.4,3.5,2.75
2014,2,2013-08-31,M'gladbach,4,1,Werder Bremen,H,1.75,3.75,4.5
2014,2,2013-08-31,Nurnberg,0,1,Augsburg,A,2.5,3.3,2.8
2014,3,2013-08-31,Schalke 04,2,0,Leverkusen,H,3.2,3.5,2.15
2014,3,2013-08-31,Wolfsburg,2,0,Hertha,H,1.91,3.6,3.75
2014,3,2013-09-01,Stuttgart,6,2,Hoffenheim,H,2.3,3.5,2.9
2014,3,2013-09-01,Ein Frankfurt,1,2,Dortmund,A,6.0,4.33,1.5
2014,3,2013-09-13,Hertha,0,1,Stuttgart,A,2.15,3.4,3.3
2014,3,2013-09-14,Augsburg,2,1,Freiburg,H,2.0,3.4,3.75
2014,3,2013-09-14,Bayern Munich,2,0,Hannover,H,1.13,8.5,21.0
2014,3,2013-09-14,Dortmund,6,2,Hamburg,H,1.25,6.0,11.0
2014,3,2013-09-14,Leverkusen,3,1,Wolfsburg,H,1.8,3.75,4.2
2014,3,2013-09-14,Mainz,0,1,Schalke 04,A,2.6,3.4,2.6
2014,3,2013-09-14,Werder Bremen,0,3,Ein Frankfurt,A,2.45,3.3,2.8
2014,3,2013-09-15,Hoffenheim,2,1,M'gladbach,H,2.6,3.4,2.6
2014,3,2013-09-15,Braunschweig,1,1,Nurnberg,D,2.7,3.25,2.6
2014,3,2013-09-20,M'gladbach,4,1,Braunschweig,H,1.36,4.75,8.0
2014,3,2013-09-21,Hamburg,0,2,Werder Bremen,A,1.95,3.4,3.9
2014,3,2013-09-21,Hannover,2,1,Augsburg,H,2.5,3.3,2.75
2014,4,2013-09-21,Mainz,1,4,Leverkusen,A,3.5,3.5,2.05
2014,4,2013-09-21,Nurnberg,1,1,Dortmund,D,8.0,5.25,1.33
2014,4,2013-09-21,Schalke 04,0,4,Bayern Munich,A,5.5,4.33,1.53
2014,4,2013-09-21,Wolfsburg,2,1,Hoffenheim,H,1.73,4.0,4.2
2014,4,2013-09-22,Stuttgart,1,1,Ein Frankfurt,D,2.15,3.4,3.3
2014,4,2013-09-22,Freiburg,1,1,Hertha,D,2.38,3.4,2.9
2014,4,2013-09-27,Augsburg,2,2,M'gladbach,D,2.5,3.25,2.8
2014,4,2013-09-28,Bayern Munich,1,0,Wolfsburg,H,1.14,8.0,15.0
2014,4,2013-09-28,Dortmund,5,0,Freiburg,H,1.18,7.0,13.0
2014,4,2013-09-28,Ein Frankfurt,2,2,Hamburg,D,1.8,3.6,4.33
2014,4,2013-09-28,Hertha,3,1,Mainz,H,2.0,3.6,3.5
2014,4,2013-09-28,Hoffenheim,3,3,Schalke 04,D,2.8,3.3,2.5
2014,4,2013-09-28,Leverkusen,2,0,Hannover,H,1.33,5.0,9.0
2014,4,2013-09-29,Braunschweig,0,4,Stuttgart,A,4.0,3.5,1.91
2014,4,2013-09-29,Werder Bremen,3,3,Nurnberg,D,2.05,3.5,3.4
2014,4,2013-10-04,Hannover,1,1,Hertha,D,2.25,3.4,3.1
2014,5,2013-10-05,Leverkusen,1,1,Bayern Munich,D,5.0,4.2,1.6
2014,5,2013-10-05,Mainz,2,2,Hoffenheim,D,2.25,3.5,3.0
2014,5,2013-10-05,M'gladbach,2,0,Dortmund,H,5.0,3.75,1.67
2014,5,2013-10-05,Schalke 04,4,1,Augsburg,H,1.73,3.8,4.5
2014,5,2013-10-05,Stuttgart,1,1,Werder Bremen,D,1.7,3.8,4.75
2014,5,2013-10-05,Wolfsburg,0,2,Braunschweig,A,1.29,5.5,9.5
2014,5,2013-10-06,Freiburg,1,1,Ein Frankfurt,D,2.7,3.4,2.5
2014,5,2013-10-06,Nurnberg,0,5,Hamburg,A,2.38,3.5,2.8
2014,5,2013-10-18,Hoffenheim,1,2,Leverkusen,A,3.25,3.6,2.1
2014,5,2013-10-19,Bayern Munich,4,1,Mainz,H,1.1,9.0,23.0
2014,5,2013-10-19,Braunschweig,2,3,Schalke 04,A,4.75,3.6,1.73
2014,5,2013-10-19,Dortmund,1,0,Hannover,H,1.22,6.5,11.0
2014,5,2013-10-19,Ein Frankfurt,1,1,Nurnberg,D,1.57,4.0,5.5
2014,5,2013-10-19,Hertha,1,0,M'gladbach,H,2.38,3.4,2.9
2014,5,2013-10-19,Werder Bremen,0,0,Freiburg,D,1.95,3.4,3.8
2014,5,2013-10-20,Augsburg,1,2,Wolfsburg,A,2.38,3.4,2.88
2014,6,2013-10-20,Hamburg,3,3,Stuttgart,D,2.3,3.4,3.0
2014,6,2013-10-25,Stuttgart,1,1,Nurnberg,D,1.62,4.0,5.0
2014,6,2013-10-26,Wolfsburg,3,0,Werder Bremen,H,1.62,3.75,5.5
2014,6,2013-10-26,Schalke 04,1,3,Dortmund,A,4.2,3.6,1.83
2014,6,2013-10-26,Mainz,2,0,Braunschweig,H,1.57,4.1,5.25
2014,6,2013-10-26,Hannover,1,4,Hoffenheim,A,2.3,3.5,2.9
2014,6,2013-10-26,Bayern Munich,3,2,Hertha,H,1.1,9.0,21.0
2014,6,2013-10-26,Leverkusen,2,1,Augsburg,H,1.5,4.33,6.0
2014,6,2013-10-27,Freiburg,0,3,Hamburg,A,2.6,3.4,2.6
2014,6,2013-10-27,M'gladbach,4,1,Ein Frankfurt,H,2.05,3.5,3.4
2014,6,2013-11-01,Dortmund,6,1,Stuttgart,H,1.22,6.0,12.0
2014,6,2013-11-02,Hoffenheim,1,2,Bayern Munich,A,12.0,6.0,1.25
2014,6,2013-11-02,Nurnberg,0,3,Freiburg,A,2.0,3.4,3.75
2014,6,2013-11-02,Hertha,0,2,Schalke 04,A,2.3,3.4,3.0
2014,6,2013-11-02,Ein Frankfurt,1,2,Wolfsburg,A,2.3,3.4,3.0
2014,6,2013-11-02,Braunschweig,1,0,Leverkusen,H,7.0,4.33,1.44
2014,7,2013-11-02,Hamburg,0,2,M'gladbach,A,2.3,3.5,2.9
2014,7,2013-11-03,Augsburg,2,1,Mainz,H,2.0,3.5,3.6
2014,7,2013-11-03,Werder Bremen,3,2,Hannover,H,2.25,3.5,3.0
2014,7,2013-11-08,Hannover,0,0,Braunschweig,D,1.62,3.8,5.5
2014,7,2013-11-09,M'gladbach,3,1,Nurnberg,H,1.53,4.1,6.0
2014,7,2013-11-09,Bayern Munich,3,0,Augsburg,H,1.13,8.0,19.0
2014,7,2013-11-09,Hoffenheim,2,3,Hertha,A,2.2,3.4,3.2
2014,7,2013-11-09,Leverkusen,5,3,Hamburg,H,1.5,4.33,6.0
2014,7,2013-11-09,Schalke 04,3,1,Werder Bremen,H,1.57,4.0,5.5
2014,7,2013-11-09,Wolfsburg,2,1,Dortmund,H,4.5,3.8,1.73
2014,7,2013-11-10,Freiburg,1,3,Stuttgart,A,3.0,3.4,2.3
2014,7,2013-11-10,Mainz,1,0,Ein Frankfurt,H,2.5,3.3,2.88
2014,7,2013-11-22,Stuttgart,0,2,M'gladbach,A,2.3,3.5,2.9
2014,7,2013-11-23,Hertha,0,1,Leverkusen,A,3.0,3.25,2.38
2014,7,2013-11-23,Nurnberg,1,1,Wolfsburg,D,3.2,3.4,2.2
2014,7,2013-11-23,Ein Frankfurt,3,3,Schalke 04,D,2.6,3.4,2.6
2014,8,2013-11-23,Augsburg,2,0,Hoffenheim,H,2.1,3.5,3.3
2014,8,2013-11-23,Braunschweig,0,1,Freiburg,A,2.4,3.3,2.9
2014,8,2013-11-23,Dortmund,0,3,Bayern Munich,A,3.6,3.6,2.0
2014,8,2013-11-24,Hamburg,3,1,Hannover,H,2.0,3.6,3.5
2014,8,2013-11-24,Werder Bremen,2,3,Mainz,A,2.38,3.4,2.88
2014,8,2013-11-29,Wolfsburg,1,1,Hamburg,D,1.8,3.6,4.33
2014,8,2013-11-30,Bayern Munich,2,0,Braunschweig,H,1.06,15.0,51.0
2014,8,2013-11-30,Hertha,0,0,Augsburg,D,2.0,3.5,3.6
2014,8,2013-11-30,Hoffenheim,4,4,Werder Bremen,D,1.8,3.75,4.2
2014,8,2013-11-30,Mainz,1,3,Dortmund,A,5.0,4.33,1.57
2014,8,2013-11-30,Schalke 04,3,0,Stuttgart,H,1.67,3.8,5.0
2014,8,2013-11-30,Leverkusen,3,0,Nurnberg,H,1.44,4.5,6.5
2014,8,2013-12-01,Hannover,2,0,Ein Frankfurt,H,2.4,3.4,2.8
2014,8,2013-12-01,M'gladbach,1,0,Freiburg,H,1.4,4.33,8.5
2014,8,2013-12-06,Nurnberg,1,1,Mainz,D,2.6,3.2,2.75
2014,8,2013-12-07,M'gladbach,2,1,Schalke 04,H,2.25,3.4,3.1
2014,9,2013-12-07,Stuttgart,4,2,Hannover,H,2.0,3.5,3.6
2014,9,2013-12-07,Werder Bremen,0,7,Bayern Munich,A,12.0,6.0,1.22
2014,9,2013-12-07,Hamburg,0,1,Augsburg,A,2.05,3.5,3.5
2014,9,2013-12-07,Dortmund,0,1,Leverkusen,A,1.5,4.33,6.0
2014,9,2013-12-07,Ein Frankfurt,1,2,Hoffenheim,A,2.1,3.6,3.25
2014,9,2013-12-08,Braunschweig,0,2,Hertha,A,3.5,3.3,2.1
2014,9,2013-12-08,Freiburg,0,3,Wolfsburg,A,3.75,3.4,2.0
2014,9,2013-12-13,Hertha,3,2,Werder Bremen,H,1.62,4.0,5.25
2014,9,2013-12-14,Augsburg,4,1,Braunschweig,H,1.5,4.0,7.0
2014,9,2013-12-14,Bayern Munich,3,1,Hamburg,H,1.1,9.0,21.0
2014,9,2013-12-14,Hannover,3,3,Nurnberg,D,1.95,3.5,3.75
2014,9,2013-12-14,Hoffenheim,2,2,Dortmund,D,4.33,4.0,1.73
2014,9,2013-12-14,Mainz,0,0,M'gladbach,D,2.75,3.3,2.5
2014,9,2013-12-14,Wolfsburg,3,1,Stuttgart,H,1.75,3.75,4.5
2014,9,2013-12-15,Leverkusen,0,1,Ein Frankfurt,A,1.44,4.33,7.0
2014,9,2013-12-15,Schalke 04,2,0,Freiburg,H,1.4,4.5,8.0
2014,10,2013-12-20,Ein Frankfurt,1,1,Augsburg,D,2.3,3.4,3.0
2014,10,2013-12-21,Nurnberg,0,0,Schalke 04,D,3.4,3.5,2.05
2014,10,2013-12-21,Werder Bremen,1,0,Leverkusen,H,4.5,3.75,1.73
2014,10,2013-12-21,Hamburg,2,3,Mainz,A,2.1,3.5,3.3
2014,10,2013-12-21,Dortmund,1,2,Hertha,A,1.36,5.0,7.5
2014,10,2013-12-21,Braunschweig,1,0,Hoffenheim,H,4.0,3.4,1.91
2014,10,2013-12-21,Freiburg,2,1,Hannover,H,2.45,3.3,2.8
2014,10,2013-12-22,M'gladbach,2,2,Wolfsburg,D,2.1,3.4,3.4
2014,10,2014-01-24,M'gladbach,0,2,Bayern Munich,A,6.5,4.5,1.44
2014,10,2014-01-25,Wolfsburg,1,3,Hannover,A,1.55,4.2,5.5
2014,10,2014-01-25,Stuttgart,1,2,Mainz,A,2.05,3.4,3.5
2014,10,2014-01-25,Nurnberg,4,0,Hoffenheim,H,2.6,3.4,2.63
2014,10,2014-01-25,Ein Frankfurt,1,0,Hertha,H,2.38,3.4,2.88
2014,10,2014-01-25,Dortmund,2,2,Augsburg,D,1.29,5.5,9.5
2014,10,2014-01-25,Freiburg,3,2,Leverkusen,H,4.5,3.75,1.73
2014,10,2014-01-26,Hamburg,0,3,Schalke 04,A,2.7,3.6,2.4
