Season_End_Year,Wk,Date,Home,HomeGoals,AwayGoals,Away,FTR,B365H,B365D,B365A
2014,21,2014-05-17,Marseille,1,0,Guingamp,H,1.44,4.2,7.5
2014,21,2014-05-17,Lorient,1,4,Lille,A,5.5,3.75,1.62
2014,22,2014-05-17,Bastia,0,0,Nantes,D,2.3,3.4,3.0
2014,22,2014-05-17,Nice,0,1,Lyon,A,4.75,3.6,1.75
2015,1,2014-08-08,Reims,2,2,Paris SG,D,9.5,4.5,1.36
2015,1,2014-08-09,Nice,3,2,Toulouse,H,2.63,3.1,2.75
2015,1,2014-08-09,Bastia,3,3,Marseille,D,3.9,3.1,2.05
2015,1,2014-08-09,Evian Thonon Gaillard,0,3,Caen,A,2.38,3.2,3.0
2015,1,2014-08-09,Guingamp,0,2,St Etienne,A,3.3,3.1,2.3
2015,1,2014-08-09,Lille,0,0,Metz,D,1.5,4.1,6.5
2015,1,2014-08-09,Montpellier,0,1,Bordeaux,A,2.3,3.1,3.2
2015,1,2014-08-09,Nantes,1,0,Lens,H,2.0,3.25,3.9
2015,1,2014-08-10,Monaco,1,2,Lorient,A,1.4,4.33,8.5
2015,1,2014-08-10,Lyon,2,0,Rennes,H,1.8,3.4,4.75
2015,1,2014-08-15,Caen,0,1,Lille,A,3.6,3.1,2.15
2015,1,2014-08-16,Lens,0,1,Guingamp,A,2.88,3.0,2.63
2015,1,2014-08-16,Lorient,0,0,Nice,D,1.75,3.4,5.0
2015,1,2014-08-16,Metz,1,1,Nantes,D,2.38,3.0,3.2
2015,1,2014-08-16,Paris SG,2,0,Bastia,H,1.13,8.0,19.0
2015,1,2014-08-16,Rennes,6,2,Evian Thonon Gaillard,H,1.73,3.5,5.0
2015,1,2014-08-16,Toulouse,2,1,Lyon,H,2.5,3.25,2.8
2015,1,2014-08-17,Bordeaux,4,1,Monaco,H,2.8,3.2,2.55
2015,2,2014-08-17,Marseille,0,2,Montpellier,A,1.55,3.75,6.5
2015,2,2014-08-17,St Etienne,3,1,Reims,H,1.5,3.75,7.5
2015,2,2014-08-22,Evian Thonon Gaillard,0,0,Paris SG,D,9.0,4.6,1.36
2015,2,2014-08-23,Reims,0,2,Caen,A,2.38,3.25,3.0
2015,2,2014-08-23,Nice,1,3,Bordeaux,A,3.2,3.2,2.3
2015,2,2014-08-23,Montpellier,2,0,Metz,H,1.85,3.5,4.2
2015,2,2014-08-23,Bastia,1,0,Toulouse,H,2.9,3.1,2.5
2015,2,2014-08-23,Guingamp,0,1,Marseille,A,2.9,3.1,2.5
2015,2,2014-08-23,Lille,2,0,Lorient,H,1.75,3.4,5.0
2015,2,2014-08-24,Lyon,0,1,Lens,A,1.44,4.33,7.0
2015,2,2014-08-24,Nantes,0,1,Monaco,A,3.5,3.3,2.1
2015,2,2014-08-24,St Etienne,0,0,Rennes,D,1.73,3.3,5.5
2015,2,2014-08-29,Marseille,4,0,Nice,H,1.5,4.0,7.0
2015,2,2014-08-30,Nantes,1,0,Montpellier,H,2.25,3.1,3.4
2015,2,2014-08-30,Toulouse,1,0,Evian Thonon Gaillard,H,1.75,3.4,5.0
2015,2,2014-08-30,Monaco,1,1,Lille,D,1.95,3.2,4.2
2015,2,2014-08-30,Caen,0,1,Rennes,A,2.63,3.1,2.75
2015,2,2014-08-30,Lens,4,2,Reims,H,2.1,3.2,3.6
2015,3,2014-08-30,Lorient,4,0,Guingamp,H,2.1,3.2,3.6
2015,3,2014-08-31,Bordeaux,1,1,Bastia,D,1.62,3.6,6.0
2015,3,2014-08-31,Metz,2,1,Lyon,H,2.8,3.1,2.6
2015,3,2014-08-31,Paris SG,5,0,St Etienne,H,1.53,3.8,6.5
2015,3,2014-09-12,Lyon,2,1,Monaco,H,2.5,3.1,2.9
2015,3,2014-09-13,St Etienne,1,0,Caen,H,1.65,3.6,5.5
2015,3,2014-09-13,Rennes,1,1,Paris SG,D,7.0,4.0,1.5
2015,3,2014-09-13,Reims,2,0,Toulouse,H,2.88,3.3,2.4
2015,3,2014-09-13,Nice,1,0,Metz,H,2.25,3.1,3.4
2015,3,2014-09-13,Bastia,1,1,Lens,D,1.95,3.2,4.2
2015,3,2014-09-13,Montpellier,1,0,Lorient,H,2.05,3.1,3.9
2015,3,2014-09-14,Evian Thonon Gaillard,1,3,Marseille,A,3.8,3.1,2.1
2015,3,2014-09-14,Guingamp,2,1,Bordeaux,H,2.75,2.88,2.8
2015,3,2014-09-14,Lille,2,0,Nantes,H,1.73,3.4,5.25
2015,3,2014-09-19,Bordeaux,2,1,Evian Thonon Gaillard,H,1.53,3.8,6.5
2015,3,2014-09-20,Toulouse,3,3,Caen,D,2.25,3.1,3.4
2015,3,2014-09-20,Nantes,2,1,Nice,H,1.83,3.25,4.75
2015,3,2014-09-20,Metz,3,1,Bastia,H,2.2,3.2,3.4
2015,4,2014-09-20,Marseille,3,0,Rennes,H,1.57,3.75,6.0
2015,4,2014-09-20,Lorient,0,1,Reims,A,1.75,3.4,5.0
2015,4,2014-09-21,Lens,0,1,St Etienne,A,3.4,3.25,2.15
2015,4,2014-09-21,Lille,0,0,Montpellier,D,1.8,3.4,4.75
2015,4,2014-09-21,Monaco,1,0,Guingamp,H,1.57,3.7,6.5
2015,4,2014-09-21,Paris SG,1,1,Lyon,D,1.33,5.0,9.0
2015,4,2014-09-23,Reims,0,5,Marseille,A,4.0,3.3,1.95
2015,4,2014-09-23,Rennes,0,3,Toulouse,A,2.25,3.25,3.25
2015,4,2014-09-24,Nice,1,0,Lille,H,3.6,3.2,2.1
2015,4,2014-09-24,Montpellier,0,1,Monaco,A,3.0,3.2,2.38
2015,4,2014-09-24,Lyon,4,0,Lorient,H,1.73,3.4,5.25
2015,4,2014-09-24,Bastia,0,0,Nantes,D,2.4,3.2,3.0
2015,4,2014-09-24,Evian Thonon Gaillard,2,1,Lens,H,2.1,3.25,3.6
2015,4,2014-09-24,Caen,0,2,Paris SG,A,6.5,4.2,1.5
2015,4,2014-09-24,Guingamp,0,1,Metz,A,2.05,3.3,3.6
2015,4,2014-09-25,St Etienne,1,1,Bordeaux,D,2.05,3.3,3.6
2015,4,2014-09-27,Montpellier,2,1,Guingamp,H,2.0,3.2,4.0
2015,4,2014-09-27,Monaco,0,1,Nice,A,1.5,4.0,7.0
2015,5,2014-09-27,Toulouse,1,1,Paris SG,D,5.25,3.6,1.67
2015,5,2014-09-27,Lorient,0,2,Evian Thonon Gaillard,A,1.85,3.4,4.33
2015,5,2014-09-27,Lille,1,0,Bastia,H,1.53,3.8,6.5
2015,5,2014-09-27,Metz,3,0,Reims,H,2.0,3.2,4.0
2015,5,2014-09-28,Bordeaux,2,1,Rennes,H,1.73,3.5,5.0
2015,5,2014-09-28,Lens,0,0,Caen,D,2.8,3.2,2.5
2015,5,2014-09-28,Marseille,2,1,St Etienne,H,1.85,3.5,4.2
2015,5,2014-09-28,Nantes,1,1,Lyon,D,2.75,3.1,2.63
2015,5,2014-10-03,Reims,1,0,Bordeaux,H,3.8,3.2,2.05
2015,5,2014-10-04,Nice,1,1,Montpellier,D,2.3,3.1,3.2
2015,5,2014-10-04,Evian Thonon Gaillard,3,0,Metz,H,2.38,3.1,3.1
2015,5,2014-10-04,Rennes,2,0,Lens,H,1.83,3.4,4.5
2015,5,2014-10-04,Bastia,0,2,Lorient,A,2.15,3.1,3.6
2015,5,2014-10-04,Caen,1,2,Marseille,A,4.0,3.3,1.95
2015,5,2014-10-05,Guingamp,0,1,Nantes,A,2.5,3.0,3.0
2015,5,2014-10-05,Lyon,3,0,Lille,H,2.1,3.1,3.8
2015,5,2014-10-05,Paris SG,1,1,Monaco,D,1.44,4.2,7.5
2015,5,2014-10-05,St Etienne,0,1,Toulouse,A,1.8,3.4,4.75
2015,6,2014-10-17,Lens,1,3,Paris SG,A,10.0,4.6,1.33
2015,6,2014-10-18,Nice,0,1,Bastia,A,2.05,3.2,3.8
2015,6,2014-10-18,Lille,1,2,Guingamp,A,1.65,3.6,5.5
2015,6,2014-10-18,Lorient,0,1,St Etienne,A,3.1,3.1,2.38
2015,6,2014-10-18,Metz,0,0,Rennes,D,2.38,3.1,3.1
2015,6,2014-10-18,Monaco,2,0,Evian Thonon Gaillard,H,1.44,4.33,7.0
2015,6,2014-10-18,Nantes,1,1,Reims,D,1.62,3.4,6.5
2015,6,2014-10-19,Marseille,2,0,Toulouse,H,1.67,3.6,5.25
2015,6,2014-10-19,Bordeaux,1,1,Caen,D,1.95,3.3,4.0
2015,6,2014-10-19,Lyon,5,1,Montpellier,H,1.73,3.5,5.0
2015,6,2014-10-24,Toulouse,0,2,Lens,A,1.57,3.6,6.5
2015,6,2014-10-25,Bastia,1,3,Monaco,A,3.6,3.25,2.1
2015,6,2014-10-25,Caen,2,1,Lorient,H,1.91,3.4,4.0
2015,6,2014-10-25,Evian Thonon Gaillard,0,2,Nantes,A,2.5,3.2,2.88
2015,6,2014-10-25,Paris SG,3,0,Bordeaux,H,1.4,4.6,7.5
2015,6,2014-10-25,Reims,1,0,Montpellier,H,2.63,3.1,2.8
2015,6,2014-10-26,Rennes,2,0,Lille,H,2.5,3.2,2.8
2015,6,2014-10-26,St Etienne,1,0,Metz,H,1.57,3.6,6.5
2015,7,2014-10-26,Guingamp,2,7,Nice,A,2.2,3.1,3.5
2015,7,2014-10-26,Lyon,1,0,Marseille,H,2.4,3.3,2.88
2015,7,2014-10-31,Monaco,1,1,Reims,D,1.44,4.2,7.5
2015,7,2014-11-01,Guingamp,1,0,Bastia,H,2.05,3.2,3.75
2015,7,2014-11-01,Lille,1,1,St Etienne,D,2.5,3.0,3.0
2015,7,2014-11-01,Lorient,1,2,Paris SG,A,7.0,4.33,1.44
2015,7,2014-11-01,Metz,3,2,Caen,H,2.5,3.2,2.88
2015,7,2014-11-01,Montpellier,2,0,Evian Thonon Gaillard,H,2.0,3.2,4.0
2015,7,2014-11-01,Nice,1,3,Lyon,A,3.3,3.1,2.3
2015,7,2014-11-02,Marseille,2,1,Lens,H,1.25,5.25,13.0
2015,7,2014-11-02,Bordeaux,2,1,Toulouse,H,2.25,3.25,3.2
2015,7,2014-11-02,Nantes,1,1,Rennes,D,2.05,3.2,3.75
2015,7,2014-11-07,Rennes,1,0,Lorient,H,2.0,3.2,4.0
2015,7,2014-11-08,Bastia,2,0,Montpellier,H,2.5,3.0,3.0
2015,7,2014-11-08,Caen,1,2,Nantes,A,2.38,3.1,3.1
2015,7,2014-11-08,Evian Thonon Gaillard,1,0,Nice,H,2.4,3.1,3.1
2015,7,2014-11-08,Lens,1,2,Bordeaux,A,3.5,3.25,2.1
2015,7,2014-11-08,Toulouse,3,0,Metz,H,1.65,3.6,5.5
2015,8,2014-11-09,Lyon,3,1,Guingamp,H,1.5,4.0,7.0
2015,8,2014-11-09,Paris SG,2,0,Marseille,H,1.62,3.75,5.5
2015,8,2014-11-09,Reims,2,0,Lille,H,3.75,3.1,2.1
2015,8,2014-11-09,St Etienne,1,1,Monaco,D,2.25,3.2,3.2
2015,8,2014-11-21,Metz,2,3,Paris SG,A,7.5,4.2,1.44
2015,8,2014-11-22,Nice,0,0,Reims,D,1.91,3.4,4.0
2015,8,2014-11-22,Monaco,2,2,Caen,D,1.62,3.6,6.0
2015,8,2014-11-22,Bastia,0,0,Lyon,D,3.6,3.3,2.05
2015,8,2014-11-22,Guingamp,0,1,Rennes,A,2.5,3.1,2.9
2015,8,2014-11-22,Lorient,1,0,Lens,H,1.8,3.3,4.75
2015,8,2014-11-23,Marseille,3,1,Bordeaux,H,1.62,3.6,6.0
2015,8,2014-11-23,Montpellier,2,0,Toulouse,H,2.5,3.1,2.9
2015,8,2014-11-23,Nantes,0,0,St Etienne,D,2.7,3.1,2.7
2015,8,2014-11-28,Marseille,2,0,Nantes,H,1.53,3.75,7.5
2015,8,2014-11-29,Rennes,2,0,Monaco,H,2.9,3.1,2.6
2015,8,2014-11-29,Toulouse,2,3,Lorient,A,1.83,3.5,4.5
2015,8,2014-11-29,Reims,2,1,Bastia,H,2.15,3.25,3.6
2015,8,2014-11-29,Paris SG,1,0,Nice,H,1.22,6.5,13.0
2015,9,2014-11-29,Lens,2,0,Metz,H,2.6,3.1,2.9
2015,9,2014-11-29,Caen,1,1,Montpellier,D,2.3,3.1,3.4
2015,9,2014-11-30,Bordeaux,1,0,Lille,H,2.25,3.1,3.5
2015,9,2014-11-30,Evian Thonon Gaillard,2,0,Guingamp,H,2.2,3.1,3.6
2015,9,2014-11-30,St Etienne,3,0,Lyon,H,2.4,3.2,3.1
2015,9,2014-12-02,Lorient,1,1,Marseille,D,4.2,3.5,1.91
2015,9,2014-12-02,Monaco,2,0,Lens,H,1.4,4.5,9.0
2015,9,2014-12-02,Nantes,1,2,Toulouse,A,2.1,3.1,3.8
2015,9,2014-12-03,Nice,1,2,Rennes,A,2.63,3.0,2.9
2015,9,2014-12-03,Montpellier,0,2,St Etienne,A,3.2,3.0,2.5
2015,9,2014-12-03,Metz,0,0,Bordeaux,D,2.75,3.0,2.8
2015,9,2014-12-03,Guingamp,5,1,Caen,H,2.6,3.2,2.8
2015,9,2014-12-03,Bastia,1,2,Evian Thonon Gaillard,A,2.3,3.2,3.25
2015,9,2014-12-03,Lille,1,1,Paris SG,D,5.75,3.5,1.7
2015,9,2014-12-04,Lyon,2,1,Reims,H,1.5,4.2,7.0
2015,9,2014-12-05,Toulouse,0,2,Monaco,A,2.63,3.2,2.8
2015,9,2014-12-06,Bordeaux,3,2,Lorient,H,1.85,3.5,4.5
2015,9,2014-12-06,Caen,2,3,Nice,A,2.0,3.3,4.0
2015,10,2014-12-06,Paris SG,2,1,Nantes,H,1.29,5.5,11.0
2015,10,2014-12-06,Rennes,0,4,Montpellier,A,2.05,3.2,4.0
2015,10,2014-12-06,St Etienne,1,0,Bastia,H,1.45,4.2,8.0
2015,10,2014-12-07,Reims,2,3,Guingamp,A,2.15,3.0,3.8
2015,10,2014-12-07,Marseille,3,1,Metz,H,1.4,4.75,8.0
2015,10,2014-12-07,Evian Thonon Gaillard,2,3,Lyon,A,3.5,3.3,2.15
2015,10,2014-12-07,Lens,1,1,Lille,D,4.2,3.2,2.0
2015,10,2014-12-12,Lyon,3,0,Caen,H,1.45,4.33,7.5
2015,10,2014-12-13,Bastia,2,0,Rennes,H,3.0,3.2,2.5
2015,10,2014-12-13,Lorient,3,1,Metz,H,1.91,3.4,4.33
2015,10,2014-12-13,Montpellier,3,3,Lens,D,1.8,3.5,4.75
2015,10,2014-12-13,Nantes,2,1,Bordeaux,H,2.2,3.1,3.6
2015,10,2014-12-13,Reims,3,2,Evian Thonon Gaillard,H,2.2,3.2,3.5
2015,10,2014-12-14,Monaco,1,0,Marseille,H,2.6,3.2,2.8
2015,10,2014-12-14,Guingamp,1,0,Paris SG,H,7.5,4.5,1.44
2015,10,2014-12-14,Lille,3,0,Toulouse,H,2.05,3.2,4.0
2015,10,2014-12-14,Nice,0,0,St Etienne,D,3.4,3.1,2.3
2015,10,2014-12-19,Lens,2,0,Nice,H,2.4,3.2,3.1
2015,11,2014-12-20,Rennes,1,3,Reims,A,1.83,3.4,4.75
2015,11,2014-12-20,Paris SG,0,0,Montpellier,D,1.25,5.75,13.0
2015,11,2014-12-20,Toulouse,1,1,Guingamp,D,1.91,3.4,4.33
2015,11,2014-12-20,Lorient,1,2,Nantes,A,2.38,3.1,3.3
2015,11,2014-12-20,Caen,1,1,Bastia,D,1.95,3.3,4.33
2015,11,2014-12-20,Metz,0,1,Monaco,A,3.75,3.25,2.1
2015,11,2014-12-21,St Etienne,3,0,Evian Thonon Gaillard,H,1.5,4.0,7.5
2015,11,2014-12-21,Marseille,2,1,Lille,H,1.67,3.8,5.5
2015,11,2014-12-21,Bordeaux,0,5,Lyon,A,2.6,3.2,2.88
2015,11,2015-01-07,Lille,1,0,Evian Thonon Gaillard,H,1.67,3.5,6.0
2015,11,2015-01-09,Montpellier,2,1,Marseille,H,4.33,3.4,1.91
2015,11,2015-01-10,Bastia,4,2,Paris SG,H,8.0,4.75,1.4
2015,11,2015-01-10,Evian Thonon Gaillard,1,1,Rennes,D,2.7,3.1,2.8
2015,11,2015-01-10,Guingamp,2,0,Lens,H,2.0,3.3,4.0
2015,11,2015-01-10,Lille,1,0,Caen,H,1.8,3.5,4.75
2015,11,2015-01-10,Nice,3,1,Lorient,H,2.3,3.2,3.3
2015,11,2015-01-10,Reims,1,2,St Etienne,A,3.75,3.25,2.1
2015,11,2015-01-11,Nantes,0,0,Metz,D,1.75,3.6,5.0
2015,12,2015-01-11,Lyon,3,0,Toulouse,H,1.57,4.0,6.0
2015,12,2015-01-11,Monaco,0,0,Bordeaux,D,1.75,3.5,5.0
2015,12,2015-01-16,Bordeaux,1,2,Nice,A,1.91,3.3,4.5
2015,12,2015-01-17,Toulouse,1,1,Bastia,D,1.91,3.3,4.5
2015,12,2015-01-17,Caen,4,1,Reims,H,2.2,3.3,3.4
2015,12,2015-01-17,Lens,0,2,Lyon,A,4.5,3.5,1.85
2015,12,2015-01-17,Lorient,1,0,Lille,H,2.75,3.0,2.88
2015,12,2015-01-17,Metz,2,3,Montpellier,A,2.4,3.1,3.2
2015,12,2015-01-17,Monaco,1,0,Nantes,H,1.62,3.6,6.5
2015,12,2015-01-18,Rennes,0,0,St Etienne,D,3.0,3.0,2.6
2015,12,2015-01-18,Marseille,2,1,Guingamp,H,1.44,4.5,7.5
2015,12,2015-01-18,Paris SG,4,2,Evian Thonon Gaillard,H,1.18,7.0,17.0
2015,12,2015-01-23,Nice,2,1,Marseille,H,3.5,3.3,2.15
2015,12,2015-01-24,Bastia,0,0,Bordeaux,D,2.5,3.1,3.1
2015,12,2015-01-24,Guingamp,3,2,Lorient,H,2.25,3.2,3.4
2015,12,2015-01-24,Lille,0,1,Monaco,A,2.8,3.1,2.7
2015,12,2015-01-24,Montpellier,4,0,Nantes,H,2.3,3.1,3.4
2015,12,2015-01-25,Rennes,1,4,Caen,A,2.0,3.3,4.0
2015,13,2015-01-25,Evian Thonon Gaillard,1,0,Toulouse,H,2.5,3.2,2.9
2015,13,2015-01-25,Lyon,2,0,Metz,H,1.36,4.75,9.0
2015,13,2015-01-25,Reims,0,0,Lens,D,2.3,3.2,3.3
2015,13,2015-01-25,St Etienne,0,1,Paris SG,A,3.6,3.4,2.1
2015,13,2015-01-30,Paris SG,1,0,Rennes,H,1.22,6.0,15.0
2015,13,2015-01-31,Nantes,1,1,Lille,D,2.4,3.0,3.3
2015,13,2015-01-31,Metz,0,0,Nice,D,2.6,3.0,3.0
2015,13,2015-01-31,Toulouse,1,0,Reims,H,1.83,3.5,4.5
2015,13,2015-01-31,Lorient,0,0,Montpellier,D,2.38,3.2,3.2
2015,13,2015-01-31,Lens,1,1,Bastia,D,2.1,3.2,3.8
2015,13,2015-01-31,Marseille,1,0,Evian Thonon Gaillard,H,1.33,5.0,10.0
2015,13,2015-02-01,Monaco,0,0,Lyon,D,2.1,3.2,3.8
2015,13,2015-02-01,Caen,1,0,St Etienne,H,3.5,3.1,2.25
2015,13,2015-02-01,Bordeaux,1,1,Guingamp,D,1.95,3.3,4.2
2015,13,2015-02-06,St Etienne,3,3,Lens,D,1.57,3.75,7.0
2015,13,2015-02-07,Bastia,2,0,Metz,H,2.2,3.1,3.6
2015,13,2015-02-07,Caen,2,0,Toulouse,H,2.25,3.2,3.4
2015,13,2015-02-07,Evian Thonon Gaillard,0,1,Bordeaux,A,2.9,3.1,2.6
2015,14,2015-02-07,Montpellier,1,2,Lille,A,2.2,3.2,3.6
2015,14,2015-02-07,Reims,1,3,Lorient,A,2.5,3.2,3.0
2015,14,2015-02-07,Rennes,1,1,Marseille,D,3.3,3.2,2.3
2015,14,2015-02-08,Nice,0,0,Nantes,D,2.2,3.1,3.7
2015,14,2015-02-08,Lyon,1,1,Paris SG,D,3.4,3.3,2.2
2015,14,2015-02-08,Guingamp,1,0,Monaco,H,3.5,3.1,2.25
2015,14,2015-02-13,Marseille,2,2,Reims,D,1.33,5.0,9.5
2015,14,2015-02-14,Lens,0,2,Evian Thonon Gaillard,A,1.95,3.4,4.2
2015,14,2015-02-14,Lille,0,0,Nice,D,2.0,3.2,4.2
2015,14,2015-02-14,Nantes,0,2,Bastia,A,1.91,3.3,4.5
2015,14,2015-02-14,Paris SG,2,2,Caen,D,1.25,6.0,12.0
2015,14,2015-02-14,Toulouse,2,1,Rennes,H,2.25,3.2,3.4
2015,14,2015-02-15,Bordeaux,1,0,St Etienne,H,2.6,3.1,2.9
2015,14,2015-02-15,Lorient,1,1,Lyon,D,3.25,3.25,2.3
2015,14,2015-02-15,Metz,0,2,Guingamp,A,2.6,3.1,2.9
2015,14,2015-02-20,Nice,0,1,Monaco,A,3.2,3.0,2.38
2015,14,2015-02-21,Bastia,2,1,Lille,H,2.8,3.0,2.75
2015,14,2015-02-21,Caen,4,1,Lens,H,2.0,3.4,3.9
2015,15,2015-02-21,Paris SG,3,1,Toulouse,H,1.25,6.0,12.0
2015,15,2015-02-21,Rennes,1,1,Bordeaux,D,2.4,3.1,3.2
2015,15,2015-02-22,Guingamp,0,2,Montpellier,A,2.25,3.2,3.4
2015,15,2015-02-22,Lyon,1,0,Nantes,H,1.57,3.8,6.5
2015,15,2015-02-22,Reims,0,0,Metz,D,2.15,3.1,3.8
2015,15,2015-02-22,St Etienne,2,2,Marseille,D,2.55,3.2,2.9
2015,15,2015-02-27,Marseille,2,3,Caen,A,1.44,4.5,7.5
2015,15,2015-02-28,Toulouse,1,1,St Etienne,D,2.88,3.1,2.63
2015,15,2015-02-28,Metz,1,2,Evian Thonon Gaillard,A,2.15,3.25,3.6
2015,15,2015-02-28,Lorient,2,0,Bastia,H,1.95,3.3,4.33
2015,15,2015-02-28,Bordeaux,1,1,Reims,D,1.7,3.6,5.5
2015,15,2015-02-28,Lens,0,1,Rennes,A,2.3,3.2,3.3
2015,15,2015-02-28,Lille,2,1,Lyon,H,2.8,3.1,2.7
2015,15,2015-03-01,Monaco,0,0,Paris SG,D,3.25,3.1,2.38
2015,15,2015-03-01,Montpellier,2,1,Nice,H,2.1,3.2,3.8
2015,15,2015-03-01,Nantes,1,0,Guingamp,H,2.2,3.1,3.6
2015,15,2015-03-04,Evian Thonon Gaillard,1,0,Lorient,H,2.63,3.25,2.75
2015,15,2015-03-06,Toulouse,1,6,Marseille,A,3.1,3.2,2.4
2015,16,2015-03-07,Reims,3,1,Nantes,H,2.5,3.1,3.1
2015,16,2015-03-07,Paris SG,4,1,Lens,H,1.2,6.25,15.0
2015,16,2015-03-07,Rennes,1,0,Metz,H,1.85,3.4,4.75
2015,16,2015-03-07,Caen,1,2,Bordeaux,A,2.7,3.0,2.88
2015,16,2015-03-07,Bastia,2,1,Nice,H,2.3,3.1,3.4
2015,16,2015-03-07,Evian Thonon Gaillard,1,3,Monaco,A,4.2,3.1,2.05
2015,16,2015-03-08,Montpellier,1,5,Lyon,A,2.9,3.1,2.5
2015,16,2015-03-08,St Etienne,2,0,Lorient,H,1.65,3.6,6.0
2015,16,2015-03-08,Guingamp,0,1,Lille,A,2.63,3.1,2.88
2015,16,2015-03-13,Monaco,3,0,Bastia,H,1.57,3.7,7.0
2015,16,2015-03-13,Nice,1,2,Guingamp,A,2.4,3.0,3.3
2015,16,2015-03-14,Lens,1,0,Toulouse,H,2.5,3.1,3.1
2015,16,2015-03-14,Lorient,2,1,Caen,H,1.91,3.5,4.2
2015,16,2015-03-14,Metz,2,3,St Etienne,A,3.8,3.2,2.1
2015,16,2015-03-14,Montpellier,3,1,Reims,H,1.85,3.3,4.75
2015,16,2015-03-14,Nantes,2,1,Evian Thonon Gaillard,H,2.0,3.2,4.2
2015,16,2015-03-15,Bordeaux,3,2,Paris SG,H,4.2,3.4,1.95
2015,16,2015-03-15,Lille,3,0,Rennes,H,1.91,3.2,4.75
2015,17,2015-03-15,Marseille,0,0,Lyon,D,2.05,3.3,3.8
2015,17,2015-03-20,Paris SG,3,1,Lorient,H,1.25,6.0,12.0
2015,17,2015-03-21,Toulouse,2,1,Bordeaux,H,2.6,3.0,3.0
2015,17,2015-03-21,Rennes,0,0,Nantes,D,2.2,3.25,3.5
2015,17,2015-03-21,Lyon,1,2,Nice,A,1.53,4.0,7.0
2015,17,2015-03-21,Bastia,0,0,Guingamp,D,2.9,3.1,2.6
2015,17,2015-03-21,Caen,0,0,Metz,D,1.91,3.5,4.2
2015,17,2015-03-21,Evian Thonon Gaillard,1,0,Montpellier,H,3.0,3.1,2.55
2015,17,2015-03-22,Lens,0,4,Marseille,A,4.5,3.6,1.8
2015,17,2015-03-22,Reims,1,3,Monaco,A,4.5,3.3,1.91
2015,17,2015-03-22,St Etienne,2,0,Lille,H,2.0,3.2,4.2
2015,17,2015-04-03,Monaco,1,1,St Etienne,D,1.91,3.2,4.75
2015,17,2015-04-04,Montpellier,3,1,Bastia,H,1.85,3.5,4.5
2015,17,2015-04-04,Nice,2,2,Evian Thonon Gaillard,D,1.95,3.25,4.33
2015,17,2015-04-04,Metz,3,2,Toulouse,H,2.8,3.1,2.7
2015,17,2015-04-04,Guingamp,1,3,Lyon,A,3.6,3.25,2.15
2015,17,2015-04-04,Lille,3,1,Reims,H,1.67,3.5,6.0
2015,17,2015-04-04,Lorient,0,3,Rennes,A,2.05,3.3,3.8
2015,18,2015-04-05,Bordeaux,2,1,Lens,H,1.62,3.8,6.0
2015,18,2015-04-05,Marseille,2,3,Paris SG,A,3.1,3.25,2.38
2015,18,2015-04-05,Nantes,1,2,Caen,A,2.2,3.2,3.5
2015,18,2015-04-07,Monaco,0,0,Montpellier,D,1.73,3.5,5.5
2015,18,2015-04-10,Caen,0,3,Monaco,A,3.3,3.3,2.25
2015,18,2015-04-12,Toulouse,1,0,Montpellier,H,2.38,3.3,3.1
2015,18,2015-04-12,St Etienne,1,0,Nantes,H,1.62,3.6,6.5
2015,18,2015-04-12,Rennes,1,0,Guingamp,H,2.2,3.1,3.6
2015,18,2015-04-12,Lens,0,0,Lorient,D,2.7,3.2,2.75
2015,18,2015-04-12,Evian Thonon Gaillard,0,1,Lille,A,3.25,3.1,2.4
2015,18,2015-04-12,Bordeaux,1,0,Marseille,H,2.6,3.3,2.75
2015,18,2015-04-12,Reims,0,1,Nice,A,2.3,3.2,3.3
2015,18,2015-04-15,Lyon,2,0,Bastia,H,1.4,4.5,8.0
2015,18,2015-04-17,Nantes,1,0,Marseille,H,4.2,3.3,1.95
2015,18,2015-04-18,Monaco,1,1,Rennes,D,1.67,3.6,6.0
2015,18,2015-04-18,Nice,1,3,Paris SG,A,6.0,3.8,1.62
2015,18,2015-04-18,Metz,3,1,Lens,H,2.2,3.3,3.4
2015,18,2015-04-18,Bastia,1,2,Reims,A,2.15,3.25,3.6
2015,19,2015-04-18,Guingamp,1,1,Evian Thonon Gaillard,D,1.95,3.3,4.33
2015,19,2015-04-18,Lorient,0,1,Toulouse,A,2.15,3.25,3.6
2015,19,2015-04-19,Lille,2,0,Bordeaux,H,2.15,3.1,3.8
2015,19,2015-04-19,Lyon,2,2,St Etienne,D,1.95,3.4,4.2
2015,19,2015-04-19,Montpellier,1,0,Caen,H,1.95,3.5,4.0
2015,19,2015-04-24,Marseille,3,5,Lorient,A,1.36,4.8,9.0
2015,19,2015-04-25,Toulouse,1,1,Nantes,D,2.05,3.2,4.0
2015,19,2015-04-25,Evian Thonon Gaillard,1,2,Bastia,A,2.0,3.2,4.0
2015,19,2015-04-25,Rennes,2,1,Nice,H,2.0,3.2,4.2
2015,19,2015-04-25,Bordeaux,1,1,Metz,D,1.62,3.75,6.0
2015,19,2015-04-25,Caen,0,2,Guingamp,A,2.2,3.1,3.6
2015,19,2015-04-25,Paris SG,6,1,Lille,H,1.36,4.6,10.0
2015,19,2015-04-26,Lens,0,3,Monaco,A,5.75,3.4,1.73
