Season_End_Year,Wk,Date,Home,HomeGoals,AwayGoals,Away,FTR,B365H,B365D,B365A
2011,1,2010-08-28,Roma,0,0,Cesena,D,1.29,4.75,13.0
2011,1,2010-08-28,Udinese,0,1,Genoa,A,2.4,3.1,3.1
2011,1,2010-08-29,Bari,1,0,Juventus,H,4.33,3.25,1.91
2011,1,2010-08-29,Chievo,2,1,Catania,H,2.2,3.1,3.5
2011,1,2010-08-29,Fiorentina,1,1,Napoli,D,2.3,3.1,3.3
2011,1,2010-08-29,Milan,4,0,Lecce,H,1.33,4.5,11.0
2011,1,2010-08-29,Palermo,0,0,Cagliari,D,1.73,3.25,5.5
2011,1,2010-08-29,Parma,2,0,Brescia,H,1.83,3.25,4.75
2011,1,2010-08-29,Sampdoria,2,0,Lazio,H,2.1,3.1,3.75
2011,1,2010-08-30,Bologna,0,0,Inter,D,6.25,3.5,1.62
2011,1,2010-09-11,Cesena,2,0,Milan,H,7.0,3.75,1.53
2011,1,2010-09-11,Inter,2,1,Udinese,H,1.4,4.33,8.5
2011,1,2010-09-11,Cagliari,5,1,Roma,H,3.25,3.1,2.3
2011,1,2010-09-12,Brescia,3,2,Palermo,H,3.25,3.1,2.3
2011,1,2010-09-12,Catania,2,1,Parma,H,2.25,3.1,3.4
2011,1,2010-09-12,Genoa,1,3,Chievo,A,1.7,3.5,5.25
2011,1,2010-09-12,Juventus,3,3,Sampdoria,D,1.8,3.5,4.5
2011,1,2010-09-12,Lazio,3,1,Bologna,H,1.73,3.4,5.25
2011,1,2010-09-12,Lecce,1,0,Fiorentina,H,3.5,3.1,2.2
2011,1,2010-09-12,Napoli,2,2,Bari,D,1.73,3.4,5.25
2011,2,2010-09-18,Fiorentina,1,2,Lazio,A,2.05,3.25,3.75
2011,2,2010-09-18,Milan,1,1,Catania,D,1.3,4.75,11.0
2011,2,2010-09-19,Roma,2,2,Bologna,D,1.4,4.33,8.0
2011,2,2010-09-19,Udinese,0,4,Juventus,A,3.0,3.2,2.4
2011,2,2010-09-19,Sampdoria,1,2,Napoli,A,2.25,3.2,3.25
2011,2,2010-09-19,Parma,1,1,Genoa,D,2.35,3.2,3.1
2011,2,2010-09-19,Bari,0,0,Cagliari,D,1.95,3.3,4.0
2011,2,2010-09-19,Chievo,0,1,Brescia,A,1.91,3.3,4.2
2011,2,2010-09-19,Cesena,1,0,Lecce,H,2.0,3.25,3.9
2011,2,2010-09-19,Palermo,1,2,Inter,A,3.3,3.25,2.2
2011,2,2010-09-22,Napoli,1,3,Chievo,A,1.67,3.4,5.75
2011,2,2010-09-22,Lecce,1,1,Parma,D,2.5,3.0,3.0
2011,2,2010-09-22,Inter,4,0,Bari,H,1.4,4.5,7.5
2011,2,2010-09-22,Genoa,1,1,Fiorentina,D,2.2,3.1,3.4
2011,2,2010-09-22,Lazio,1,1,Milan,D,3.5,3.1,2.2
2011,2,2010-09-22,Cagliari,0,0,Sampdoria,D,2.4,3.1,3.1
2011,2,2010-09-22,Brescia,2,1,Roma,H,3.6,3.2,2.1
2011,2,2010-09-22,Bologna,2,1,Udinese,H,2.5,3.1,2.9
2011,2,2010-09-22,Catania,2,0,Cesena,H,2.05,3.1,3.9
2011,2,2010-09-23,Juventus,1,3,Palermo,A,1.73,3.5,5.0
2011,3,2010-09-25,Milan,1,0,Genoa,H,1.67,3.5,5.5
2011,3,2010-09-25,Roma,1,0,Inter,H,3.4,3.2,2.2
2011,3,2010-09-26,Juventus,4,2,Cagliari,H,1.6,3.6,6.0
2011,3,2010-09-26,Sampdoria,0,0,Udinese,D,1.75,3.3,4.5
2011,3,2010-09-26,Palermo,2,2,Lecce,D,1.53,3.5,6.5
2011,3,2010-09-26,Fiorentina,2,0,Parma,H,1.95,3.2,4.2
2011,3,2010-09-26,Chievo,0,1,Lazio,A,2.5,3.0,3.0
2011,3,2010-09-26,Cesena,1,4,Napoli,A,3.0,3.0,2.5
2011,3,2010-09-26,Catania,1,1,Bologna,D,1.91,3.25,4.33
2011,3,2010-09-26,Bari,2,1,Brescia,H,1.91,3.2,4.33
2011,3,2010-10-02,Parma,0,1,Milan,A,3.8,3.3,2.0
2011,3,2010-10-02,Udinese,1,0,Cesena,H,1.75,3.5,4.75
2011,3,2010-10-03,Napoli,2,0,Roma,H,2.4,3.1,3.1
2011,3,2010-10-03,Lecce,1,0,Catania,H,2.38,3.1,3.1
2011,3,2010-10-03,Lazio,1,0,Brescia,H,1.67,3.5,5.5
2011,3,2010-10-03,Inter,0,0,Juventus,D,1.75,3.4,5.0
2011,3,2010-10-03,Genoa,2,1,Bari,H,1.91,3.25,4.33
2011,3,2010-10-03,Fiorentina,1,2,Palermo,A,2.0,3.25,3.9
2011,3,2010-10-03,Chievo,0,0,Cagliari,D,2.25,3.1,3.4
2011,3,2010-10-03,Bologna,1,1,Sampdoria,D,2.6,3.1,2.8
2011,4,2010-10-16,Milan,3,1,Chievo,H,1.44,4.0,8.0
2011,4,2010-10-16,Roma,2,1,Genoa,H,1.91,3.25,4.33
2011,4,2010-10-17,Sampdoria,2,1,Fiorentina,H,2.1,3.2,3.6
2011,4,2010-10-17,Juventus,4,0,Lecce,H,1.36,4.5,9.0
2011,4,2010-10-17,Cesena,1,1,Parma,D,2.5,3.0,3.0
2011,4,2010-10-17,Palermo,4,1,Bologna,H,1.62,3.6,6.0
2011,4,2010-10-17,Cagliari,0,1,Inter,A,4.0,3.2,2.0
2011,4,2010-10-17,Brescia,0,1,Udinese,A,2.7,3.0,2.8
2011,4,2010-10-17,Catania,1,1,Napoli,D,2.88,3.0,2.63
2011,4,2010-10-17,Bari,0,2,Lazio,A,2.7,3.0,2.8
2011,4,2010-10-23,Fiorentina,2,1,Bari,H,1.75,3.4,5.0
2011,4,2010-10-24,Parma,0,0,Roma,D,3.0,3.2,2.38
2011,4,2010-10-24,Lecce,2,1,Brescia,H,2.38,2.88,3.4
2011,4,2010-10-24,Lazio,2,1,Cagliari,H,1.73,3.5,5.0
2011,4,2010-10-24,Udinese,2,1,Palermo,H,2.38,3.0,3.2
2011,4,2010-10-24,Genoa,1,0,Catania,H,1.8,3.2,5.0
2011,4,2010-10-24,Chievo,2,1,Cesena,H,1.85,3.25,4.6
2011,4,2010-10-24,Bologna,0,0,Juventus,D,4.2,3.5,1.85
2011,4,2010-10-24,Inter,1,1,Sampdoria,D,1.57,3.75,6.0
2011,4,2010-10-25,Napoli,1,2,Milan,A,2.9,3.1,2.5
2011,5,2010-10-29,Genoa,0,1,Inter,A,4.0,3.2,2.0
2011,5,2010-10-30,Milan,1,2,Juventus,A,1.85,3.3,4.5
2011,5,2010-10-30,Roma,2,0,Lecce,H,1.36,4.6,8.5
2011,5,2010-10-31,Parma,0,0,Chievo,D,2.1,3.2,3.6
2011,5,2010-10-31,Bari,0,2,Udinese,A,2.55,3.1,2.88
2011,5,2010-10-31,Brescia,0,1,Napoli,A,3.2,3.0,2.4
2011,5,2010-10-31,Cagliari,2,0,Bologna,H,1.85,3.4,4.33
2011,5,2010-10-31,Catania,0,0,Fiorentina,D,2.63,3.1,2.75
2011,5,2010-10-31,Cesena,0,1,Sampdoria,A,3.2,3.0,2.4
2011,5,2010-10-31,Palermo,0,1,Lazio,A,2.2,3.2,3.4
2011,5,2010-11-06,Inter,1,1,Brescia,D,1.25,5.0,15.0
2011,5,2010-11-06,Bologna,2,0,Lecce,H,1.91,3.25,4.33
2011,5,2010-11-07,Bari,2,3,Milan,A,4.33,3.25,1.91
2011,5,2010-11-07,Fiorentina,1,0,Chievo,H,1.73,3.5,5.0
2011,5,2010-11-07,Juventus,3,1,Cesena,H,1.36,4.5,9.0
2011,5,2010-11-07,Lazio,0,2,Roma,A,2.5,3.1,2.9
2011,5,2010-11-07,Napoli,2,0,Parma,H,1.62,3.75,5.5
2011,5,2010-11-07,Palermo,1,0,Genoa,H,2.0,3.2,4.0
2011,5,2010-11-07,Sampdoria,0,0,Catania,D,1.83,3.4,4.5
2011,5,2010-11-07,Udinese,1,1,Cagliari,D,1.85,3.3,4.5
2011,6,2010-11-10,Roma,3,2,Fiorentina,H,1.83,3.4,4.5
2011,6,2010-11-10,Milan,3,1,Palermo,H,1.57,3.6,6.5
2011,6,2010-11-10,Lecce,1,1,Inter,D,5.5,3.3,1.73
2011,6,2010-11-10,Genoa,1,0,Bologna,H,1.73,3.5,5.0
2011,6,2010-11-10,Cesena,1,0,Lazio,H,3.5,3.1,2.2
2011,6,2010-11-10,Catania,1,0,Udinese,H,2.6,3.1,2.8
2011,6,2010-11-10,Cagliari,0,1,Napoli,A,2.5,3.1,2.9
2011,6,2010-11-10,Brescia,1,1,Juventus,D,4.75,3.3,1.8
2011,6,2010-11-10,Chievo,0,0,Bari,D,2.05,3.2,3.75
2011,6,2010-11-11,Parma,1,0,Sampdoria,H,2.38,3.1,3.1
2011,6,2010-11-13,Fiorentina,1,0,Cesena,H,1.44,4.0,8.0
2011,6,2010-11-13,Juventus,1,1,Roma,D,2.2,3.2,3.4
2011,6,2010-11-14,Palermo,3,1,Catania,H,1.8,3.3,5.0
2011,6,2010-11-14,Udinese,4,0,Lecce,H,1.6,3.6,6.0
2011,6,2010-11-14,Sampdoria,0,0,Chievo,D,1.91,3.3,4.2
2011,6,2010-11-14,Lazio,2,0,Napoli,H,2.1,3.25,3.5
2011,6,2010-11-14,Bologna,1,0,Brescia,H,2.05,3.25,3.75
2011,6,2010-11-14,Cagliari,0,1,Genoa,A,2.2,3.2,3.3
2011,6,2010-11-14,Bari,0,1,Parma,A,2.3,3.2,3.1
2011,6,2010-11-14,Inter,0,1,Milan,A,2.6,3.2,2.75
2011,7,2010-11-20,Milan,1,0,Fiorentina,H,1.57,3.75,6.0
2011,7,2010-11-20,Roma,2,0,Udinese,H,1.8,3.25,5.0
2011,7,2010-11-21,Parma,1,1,Lazio,D,2.63,3.0,2.88
2011,7,2010-11-21,Napoli,4,1,Bologna,H,1.5,3.75,7.5
2011,7,2010-11-21,Lecce,2,3,Sampdoria,A,3.0,3.0,2.5
2011,7,2010-11-21,Genoa,0,2,Juventus,A,2.8,3.0,2.7
2011,7,2010-11-21,Chievo,2,1,Inter,H,4.2,3.2,1.95
2011,7,2010-11-21,Catania,1,0,Bari,H,1.57,3.6,6.5
2011,7,2010-11-21,Brescia,1,2,Cagliari,A,2.2,3.1,3.5
2011,7,2010-11-21,Cesena,1,2,Palermo,A,3.5,3.1,2.2
2011,7,2010-11-27,Juventus,1,1,Fiorentina,D,1.67,3.6,5.5
2011,7,2010-11-27,Sampdoria,1,1,Milan,D,3.6,3.1,2.15
2011,7,2010-11-28,Palermo,3,1,Roma,H,2.6,3.0,2.9
2011,7,2010-11-28,Udinese,3,1,Napoli,H,2.5,3.0,3.0
2011,7,2010-11-28,Inter,5,2,Parma,H,1.67,3.5,5.5
2011,7,2010-11-28,Lazio,1,1,Catania,D,1.67,3.5,5.5
2011,7,2010-11-28,Brescia,0,0,Genoa,D,3.0,3.0,2.5
2011,7,2010-11-28,Bari,1,1,Cesena,D,1.91,3.3,4.2
2011,7,2010-11-28,Cagliari,3,2,Lecce,H,1.62,3.6,6.0
2011,7,2010-12-03,Lazio,3,1,Inter,H,2.7,3.1,2.7
2011,8,2010-12-04,Chievo,2,2,Roma,D,3.2,3.1,2.3
2011,8,2010-12-04,Milan,3,0,Brescia,H,1.25,5.5,12.0
2011,8,2010-12-05,Lecce,1,3,Genoa,A,3.5,3.1,2.2
2011,8,2010-12-05,Sampdoria,3,0,Bari,H,1.73,3.25,5.5
2011,8,2010-12-05,Parma,2,1,Udinese,H,2.5,3.0,3.0
2011,8,2010-12-05,Fiorentina,1,0,Cagliari,H,1.91,3.1,4.5
2011,8,2010-12-05,Cesena,0,2,Bologna,A,2.2,3.0,3.6
2011,8,2010-12-05,Catania,1,3,Juventus,A,3.4,3.2,2.2
2011,8,2010-12-06,Napoli,1,0,Palermo,H,2.1,3.2,3.6
2011,8,2010-12-08,Bologna,2,1,Chievo,H,2.4,3.1,3.1
2011,8,2010-12-11,Genoa,0,1,Napoli,A,2.4,3.1,3.1
2011,8,2010-12-11,Palermo,3,1,Parma,H,1.65,3.6,5.5
2011,8,2010-12-11,Udinese,2,1,Fiorentina,H,2.0,3.2,4.0
2011,8,2010-12-12,Roma,1,0,Bari,H,1.4,4.5,7.5
2011,8,2010-12-12,Lecce,3,2,Chievo,H,3.0,3.0,2.5
2011,8,2010-12-12,Juventus,2,1,Lazio,H,1.85,3.3,4.5
2011,8,2010-12-12,Brescia,1,0,Sampdoria,H,2.9,3.1,2.55
2011,8,2010-12-12,Bologna,0,3,Milan,A,6.0,3.8,1.57
2011,8,2010-12-12,Cagliari,3,0,Catania,H,2.05,3.1,4.0
2011,8,2010-12-18,Cesena,1,0,Cagliari,H,2.63,3.0,2.88
2011,9,2010-12-18,Milan,0,1,Roma,A,1.83,3.4,4.5
2011,9,2010-12-19,Parma,0,0,Bologna,D,1.75,3.4,5.0
2011,9,2010-12-19,Bari,1,1,Palermo,D,3.5,3.1,2.2
2011,9,2010-12-19,Catania,1,0,Brescia,H,1.91,3.2,4.33
2011,9,2010-12-19,Chievo,1,1,Juventus,D,4.0,3.2,2.0
2011,9,2010-12-19,Lazio,3,2,Udinese,H,2.0,3.2,4.0
2011,9,2010-12-19,Napoli,1,0,Lecce,H,1.36,4.5,9.0
2011,9,2011-01-06,Roma,4,2,Catania,H,1.5,4.0,7.0
2011,9,2011-01-06,Palermo,3,0,Sampdoria,H,1.91,3.3,4.2
2011,9,2011-01-06,Lecce,0,1,Bari,A,2.3,3.1,3.3
2011,9,2011-01-06,Juventus,1,4,Parma,A,1.44,4.0,8.0
2011,9,2011-01-06,Udinese,2,0,Chievo,H,1.75,3.4,5.0
2011,9,2011-01-06,Genoa,0,0,Lazio,D,2.38,3.0,3.25
2011,9,2011-01-06,Cagliari,0,1,Milan,A,4.33,3.25,1.91
2011,9,2011-01-06,Brescia,1,2,Cesena,A,1.91,3.2,4.33
2011,9,2011-01-06,Bologna,1,1,Fiorentina,D,2.88,2.9,2.7
2011,9,2011-01-06,Inter,3,1,Napoli,H,1.8,3.4,4.6
2011,9,2011-01-09,Napoli,3,0,Juventus,H,2.25,3.25,3.2
2011,9,2011-01-09,Milan,4,4,Udinese,D,1.44,4.2,7.5
2011,9,2011-01-09,Sampdoria,2,1,Roma,H,3.1,3.1,2.4
2011,10,2011-01-09,Lazio,1,2,Lecce,A,1.36,4.6,8.5
2011,10,2011-01-09,Parma,1,2,Cagliari,A,2.1,3.1,3.75
2011,10,2011-01-09,Chievo,0,0,Palermo,D,2.5,3.2,2.88
2011,10,2011-01-09,Bari,0,2,Bologna,A,2.15,3.2,3.5
2011,10,2011-01-09,Fiorentina,3,2,Brescia,H,1.5,3.9,7.0
2011,10,2011-01-09,Catania,1,2,Inter,A,3.75,3.3,2.0
2011,10,2011-01-09,Cesena,0,0,Genoa,D,3.1,3.1,2.4
2011,10,2011-01-15,Inter,4,1,Bologna,H,1.3,4.75,12.0
2011,10,2011-01-15,Napoli,0,0,Fiorentina,D,1.7,3.4,5.5
2011,10,2011-01-16,Lazio,1,0,Sampdoria,H,1.8,3.25,5.0
2011,10,2011-01-16,Juventus,2,1,Bari,H,1.36,4.5,9.0
2011,10,2011-01-16,Genoa,2,4,Udinese,A,2.38,3.0,3.2
2011,10,2011-01-16,Lecce,1,1,Milan,D,6.5,3.8,1.53
2011,10,2011-01-16,Catania,1,1,Chievo,D,2.0,3.1,4.2
2011,10,2011-01-16,Cagliari,3,1,Palermo,H,2.5,3.0,3.0
2011,10,2011-01-16,Brescia,2,0,Parma,H,2.5,3.0,3.0
2011,10,2011-01-16,Cesena,0,1,Roma,A,3.75,3.4,2.0
2011,10,2011-01-19,Inter,3,2,Cesena,H,1.22,6.0,12.0
2011,10,2011-01-22,Chievo,0,0,Genoa,D,2.5,3.1,2.9
2011,10,2011-01-22,Palermo,1,0,Brescia,H,1.44,4.2,7.5
2011,11,2011-01-22,Parma,2,0,Catania,H,1.95,3.1,4.33
2011,11,2011-01-22,Roma,3,0,Cagliari,H,1.53,3.7,7.0
2011,11,2011-01-23,Udinese,3,1,Inter,H,3.2,3.25,2.25
2011,11,2011-01-23,Bari,0,2,Napoli,A,3.9,3.1,2.05
2011,11,2011-01-23,Bologna,3,1,Lazio,H,3.0,3.0,2.5
2011,11,2011-01-23,Fiorentina,1,1,Lecce,D,1.44,4.2,7.5
2011,11,2011-01-23,Sampdoria,0,0,Juventus,D,2.7,3.0,2.75
2011,11,2011-01-23,Milan,2,0,Cesena,H,1.22,5.5,15.0
2011,11,2011-01-29,Lazio,2,0,Fiorentina,H,2.1,3.1,3.75
2011,11,2011-01-29,Catania,0,2,Milan,A,4.75,3.3,1.8
2011,11,2011-01-30,Brescia,0,3,Chievo,A,2.4,3.0,3.2
2011,11,2011-01-30,Cagliari,2,1,Bari,H,1.67,3.5,5.5
2011,11,2011-01-30,Genoa,3,1,Parma,H,1.91,3.3,4.2
2011,11,2011-01-30,Inter,3,2,Palermo,H,1.67,3.5,5.5
2011,11,2011-01-30,Juventus,1,2,Udinese,A,2.1,3.3,3.5
2011,11,2011-01-30,Lecce,1,1,Cesena,D,2.1,3.1,3.75
2011,11,2011-01-30,Napoli,4,0,Sampdoria,H,1.57,3.6,6.5
2011,11,2011-02-01,Milan,0,0,Lazio,D,1.57,3.6,6.5
2011,11,2011-02-02,Sampdoria,0,1,Cagliari,A,2.3,3.0,3.4
2011,11,2011-02-02,Roma,1,1,Brescia,D,1.25,5.25,12.0
2011,12,2011-02-02,Parma,0,1,Lecce,A,1.67,3.5,5.5
2011,12,2011-02-02,Cesena,1,1,Catania,D,2.5,2.9,3.1
2011,12,2011-02-02,Fiorentina,1,0,Genoa,H,2.1,3.1,3.75
2011,12,2011-02-02,Chievo,2,0,Napoli,H,3.2,3.0,2.4
2011,12,2011-02-02,Udinese,1,1,Bologna,D,1.44,4.0,8.0
2011,12,2011-02-02,Palermo,2,1,Juventus,H,2.2,3.2,3.4
2011,12,2011-02-03,Bari,0,3,Inter,A,8.0,4.0,1.44
2011,12,2011-02-05,Udinese,2,0,Sampdoria,H,1.62,3.6,6.0
2011,12,2011-02-05,Cagliari,1,3,Juventus,A,3.0,3.0,2.5
2011,12,2011-02-06,Parma,1,1,Fiorentina,D,2.38,3.0,3.2
2011,12,2011-02-06,Lecce,2,4,Palermo,A,3.2,3.25,2.25
2011,12,2011-02-06,Napoli,2,0,Cesena,H,1.29,5.0,11.0
2011,12,2011-02-06,Lazio,1,1,Chievo,D,1.75,3.5,4.75
2011,12,2011-02-06,Bologna,1,0,Catania,H,2.1,3.25,3.5
2011,12,2011-02-06,Genoa,1,1,Milan,D,3.75,3.3,2.0
2011,12,2011-02-06,Inter,5,3,Roma,H,1.91,3.4,4.0
2011,12,2011-02-06,Brescia,2,0,Bari,H,2.0,3.1,4.2
2011,12,2011-02-12,Milan,4,0,Parma,H,1.36,4.5,9.0
2011,12,2011-02-12,Roma,0,2,Napoli,A,2.25,3.1,3.4
2011,12,2011-02-13,Palermo,2,4,Fiorentina,A,1.75,3.4,5.0
2011,13,2011-02-13,Sampdoria,3,1,Bologna,H,2.1,3.1,3.8
2011,13,2011-02-13,Cesena,0,3,Udinese,A,3.6,3.2,2.1
2011,13,2011-02-13,Juventus,1,0,Inter,H,2.88,3.0,2.6
2011,13,2011-02-13,Cagliari,4,1,Chievo,H,2.1,2.88,4.2
2011,13,2011-02-13,Brescia,0,2,Lazio,A,3.25,3.0,2.38
2011,13,2011-02-13,Bari,0,0,Genoa,D,3.2,3.0,2.38
2011,13,2011-02-13,Catania,3,2,Lecce,H,1.73,3.5,5.0
2011,13,2011-02-16,Fiorentina,1,2,Inter,A,3.1,3.2,2.3
2011,13,2011-02-16,Sampdoria,0,1,Genoa,A,2.63,3.0,2.88
2011,13,2011-02-19,Bologna,1,0,Palermo,H,2.7,3.1,2.7
2011,13,2011-02-19,Inter,1,0,Cagliari,H,1.4,4.5,8.0
2011,13,2011-02-20,Lecce,2,0,Juventus,H,5.5,3.75,1.62
2011,13,2011-02-20,Parma,2,2,Cesena,D,1.67,3.5,5.5
2011,13,2011-02-20,Napoli,1,0,Catania,H,1.4,4.33,8.0
2011,13,2011-02-20,Udinese,0,0,Brescia,D,1.4,4.33,8.0
2011,13,2011-02-20,Lazio,1,0,Bari,H,1.4,4.33,8.0
2011,13,2011-02-20,Fiorentina,0,0,Sampdoria,D,1.75,3.4,5.0
2011,13,2011-02-20,Chievo,1,2,Milan,A,4.5,3.4,1.83
2011,13,2011-02-20,Genoa,4,3,Roma,H,2.5,3.1,2.9
2011,13,2011-02-23,Bologna,0,1,Roma,A,4.75,3.4,1.8
2011,14,2011-02-26,Juventus,0,2,Bologna,A,1.44,4.2,7.5
2011,14,2011-02-27,Sampdoria,0,2,Inter,A,3.8,3.3,2.0
2011,14,2011-02-27,Roma,2,2,Parma,D,1.53,3.8,6.5
2011,14,2011-02-27,Palermo,0,7,Udinese,A,2.3,3.2,3.2
2011,14,2011-02-27,Cesena,1,0,Chievo,H,2.6,3.0,2.88
2011,14,2011-02-27,Cagliari,1,0,Lazio,H,2.38,3.0,3.2
2011,14,2011-02-27,Brescia,2,2,Lecce,D,1.91,3.25,4.33
2011,14,2011-02-27,Bari,1,1,Fiorentina,D,3.6,3.2,2.1
2011,14,2011-02-27,Catania,2,1,Genoa,H,2.5,3.0,3.0
2011,14,2011-02-28,Milan,3,0,Napoli,H,1.8,3.5,4.5
2011,14,2011-03-04,Lecce,1,2,Roma,A,4.0,3.3,1.95
2011,14,2011-03-05,Juventus,0,1,Milan,A,3.0,3.0,2.5
2011,14,2011-03-06,Napoli,0,0,Brescia,D,1.36,4.33,10.0
2011,14,2011-03-06,Sampdoria,2,3,Cesena,A,1.75,3.4,5.0
2011,14,2011-03-06,Udinese,1,0,Bari,H,1.29,5.5,10.0
2011,14,2011-03-06,Lazio,2,0,Palermo,H,1.95,3.3,4.0
2011,14,2011-03-06,Fiorentina,3,0,Catania,H,1.67,3.4,6.0
2011,14,2011-03-06,Bologna,2,2,Cagliari,D,2.3,3.0,3.4
2011,14,2011-03-06,Inter,5,2,Genoa,H,1.4,4.33,8.5
2011,14,2011-03-06,Chievo,0,0,Parma,D,2.38,3.0,3.2
2011,15,2011-03-11,Brescia,1,1,Inter,D,5.5,3.5,1.67
2011,15,2011-03-12,Cesena,2,2,Juventus,D,3.6,3.0,2.2
2011,15,2011-03-13,Roma,2,0,Lazio,H,2.38,3.1,3.1
2011,15,2011-03-13,Milan,1,1,Bari,D,1.2,6.0,15.0
2011,15,2011-03-13,Lecce,0,1,Bologna,A,2.3,3.1,3.3
2011,15,2011-03-13,Parma,1,3,Napoli,A,2.88,3.0,2.63
2011,15,2011-03-13,Chievo,0,1,Fiorentina,A,2.7,2.9,2.88
2011,15,2011-03-13,Catania,1,0,Sampdoria,H,2.05,3.1,4.0
2011,15,2011-03-13,Cagliari,0,4,Udinese,A,2.75,3.1,2.63
2011,15,2011-03-13,Genoa,1,0,Palermo,H,1.91,3.25,4.2
2011,15,2011-03-19,Lazio,1,0,Cesena,H,1.73,3.4,5.25
2011,15,2011-03-19,Palermo,1,0,Milan,H,3.5,3.3,2.1
2011,15,2011-03-20,Udinese,2,0,Catania,H,1.45,4.0,8.0
2011,15,2011-03-20,Bari,1,2,Chievo,A,2.7,3.0,2.8
2011,15,2011-03-20,Bologna,1,1,Genoa,D,2.6,2.8,3.1
2011,15,2011-03-20,Fiorentina,2,2,Roma,D,2.45,3.1,3.0
2011,15,2011-03-20,Inter,1,0,Lecce,H,1.25,5.75,11.0
2011,15,2011-03-20,Juventus,2,1,Brescia,H,1.44,4.2,8.0
2011,15,2011-03-20,Napoli,2,1,Cagliari,H,1.57,3.6,6.5
2011,15,2011-03-20,Sampdoria,0,1,Parma,A,2.25,3.0,3.5
2011,16,2011-04-02,Milan,3,0,Inter,H,2.8,3.1,2.6
2011,16,2011-04-02,Brescia,3,1,Bologna,H,1.45,4.2,6.0
2011,16,2011-04-03,Catania,4,0,Palermo,H,2.3,3.0,3.4
2011,16,2011-04-03,Cesena,2,2,Fiorentina,D,3.25,3.0,2.38
2011,16,2011-04-03,Chievo,0,0,Sampdoria,D,3.25,1.5,7.5
2011,16,2011-04-03,Genoa,0,1,Cagliari,A,2.38,2.0,5.5
2011,16,2011-04-03,Lecce,2,0,Udinese,H,5.0,3.4,1.75
2011,16,2011-04-03,Napoli,4,3,Lazio,H,1.75,3.3,5.25
2011,16,2011-04-03,Parma,1,2,Bari,A,1.44,3.8,9.0
2011,16,2011-04-03,Roma,0,2,Juventus,A,1.95,3.3,4.0
2011,16,2011-04-09,Inter,2,0,Chievo,H,1.44,4.0,8.0
2011,16,2011-04-09,Udinese,1,2,Roma,A,2.2,3.2,3.4
2011,16,2011-04-10,Sampdoria,1,2,Lecce,A,2.1,2.1,6.0
2011,16,2011-04-10,Palermo,2,2,Cesena,D,2.1,2.1,6.0
2011,16,2011-04-10,Lazio,2,0,Parma,H,1.75,3.4,5.0
2011,16,2011-04-10,Juventus,3,2,Genoa,H,1.57,3.6,6.5
2011,16,2011-04-10,Bologna,0,2,Napoli,A,5.5,3.5,1.67
2011,16,2011-04-10,Cagliari,1,1,Brescia,D,3.1,1.91,3.75
2011,16,2011-04-10,Bari,1,1,Catania,D,3.4,2.88,2.38
2011,16,2011-04-10,Fiorentina,1,2,Milan,A,4.0,3.4,1.91
2011,17,2011-04-16,Milan,3,0,Sampdoria,H,1.29,5.0,11.0
2011,17,2011-04-16,Parma,2,0,Inter,H,4.5,3.5,1.8
2011,17,2011-04-16,Roma,2,3,Palermo,A,1.44,4.33,7.0
2011,17,2011-04-17,Napoli,1,2,Udinese,A,1.6,3.5,5.5
2011,17,2011-04-17,Lecce,3,3,Cagliari,D,1.5,3.8,7.5
2011,17,2011-04-17,Catania,1,4,Lazio,A,2.88,2.3,3.2
2011,17,2011-04-17,Cesena,1,0,Bari,H,1.5,4.0,7.0
2011,17,2011-04-17,Fiorentina,0,0,Juventus,D,2.63,3.25,2.63
2011,17,2011-04-23,Bari,0,1,Sampdoria,A,4.5,4.75,1.5
2011,17,2011-04-23,Roma,1,0,Chievo,H,1.4,4.33,8.5
2011,17,2011-04-23,Palermo,2,1,Napoli,H,3.25,3.1,2.3
2011,17,2011-04-23,Juventus,2,2,Catania,D,1.44,4.2,7.5
2011,17,2011-04-23,Inter,2,1,Lazio,H,1.85,3.3,4.5
2011,17,2011-04-23,Udinese,0,2,Parma,A,1.73,3.4,5.25
2011,17,2011-04-23,Cagliari,1,2,Fiorentina,A,2.4,2.63,3.4
2011,17,2011-04-23,Brescia,0,1,Milan,A,5.75,3.1,1.75
2011,17,2011-04-23,Bologna,0,2,Cesena,A,3.25,1.7,5.0
2011,17,2011-04-23,Genoa,4,2,Lecce,H,2.2,2.38,4.5
2011,17,2011-04-30,Napoli,1,0,Genoa,H,1.33,5.0,9.0
2011,17,2011-04-30,Cesena,1,2,Inter,A,4.33,3.25,1.91
2011,18,2011-05-01,Bari,2,3,Roma,A,9.0,5.5,1.3
2011,18,2011-05-01,Catania,2,0,Cagliari,H,1.33,4.75,9.0
2011,18,2011-05-01,Chievo,1,0,Lecce,H,2.63,2.05,4.33
2011,18,2011-05-01,Fiorentina,5,2,Udinese,H,2.5,3.2,2.8
2011,18,2011-05-01,Milan,1,0,Bologna,H,1.2,6.5,13.0
2011,18,2011-05-01,Parma,3,1,Palermo,H,1.95,3.0,4.5
2011,18,2011-05-01,Sampdoria,3,3,Brescia,D,1.85,3.3,4.5
2011,18,2011-05-02,Lazio,0,1,Juventus,A,2.1,3.2,3.6
2011,18,2011-05-07,Roma,0,0,Milan,D,2.5,3.2,2.88
